area,curso,N,idd,ano
12,59414,50.0,0.3735063672065735,2016
19,59488,10.0,1.9642270803451538,2016
23,59510,3.0,2.008169651031494,2016
28,59518,4.0,1.7933151721954346,2016
23,59582,14.0,3.761758327484131,2016
19,59588,10.0,0.973949670791626,2016
36,59593,11.0,0.9538471698760986,2016
23,59598,2.0,9.093132019042969,2016
19,59602,5.0,8.190664291381836,2016
36,59606,17.0,0.9173237681388855,2016
23,59626,6.0,-0.3505016267299652,2016
23,59634,19.0,2.262852191925049,2016
23,59638,8.0,1.1902824640274048,2016
36,59644,11.0,1.5266000032424927,2016
3501,59662,7.0,-4.4101972579956055,2016
23,59666,6.0,4.71887731552124,2016
23,59686,8.0,2.278996706008911,2016
23,59690,5.0,9.721491813659668,2016
23,59717,17.0,3.4189696311950684,2016
28,59723,9.0,5.668510437011719,2016
36,59745,38.0,-0.8816461563110352,2016
3501,59750,37.0,-1.0928099155426025,2016
23,59754,11.0,0.39572128653526306,2016
36,59758,19.0,0.7961029410362244,2016
38,59780,40.0,-0.13557754456996918,2016
3501,59782,10.0,0.11789556592702866,2016
55,59792,21.0,0.3998916745185852,2016
28,59794,20.0,0.07207024097442627,2016
55,59818,52.0,0.039373770356178284,2016
36,59835,10.0,-1.5285062789916992,2016
69,59850,10.0,-1.1206464767456055,2016
19,59983,23.0,0.9635115265846252,2016
23,60014,77.0,0.22465917468070984,2016
6,60016,64.0,0.17824481427669525,2016
23,60024,12.0,2.6652612686157227,2016
19,60026,25.0,-0.7915186285972595,2016
23,60030,58.0,0.4637227952480316,2016
19,60034,14.0,1.9011516571044922,2016
28,60036,0.0,,2016
23,60094,14.0,-2.226256847381592,2016
5,60123,25.0,-0.22179317474365234,2016
5,60216,55.0,-0.4634256958961487,2016
55,60288,50.0,0.23798276484012604,2016
91,60306,2.0,-10.134405136108398,2016
28,60342,13.0,-0.2071533352136612,2016
38,60409,15.0,-2.382079839706421,2016
28,60412,17.0,-4.874467372894287,2016
51,60414,13.0,3.813371181488037,2016
23,60438,26.0,0.9707042574882507,2016
27,60582,5.0,1.7307137250900269,2016
17,60642,51.0,0.542246401309967,2016
23,60656,52.0,0.6166066527366638,2016
6,60658,61.0,0.6096287369728088,2016
12,60660,92.0,-0.3263612985610962,2016
28,60685,12.0,2.054229736328125,2016
23,60822,17.0,-2.870295763015747,2016
27,61066,20.0,-0.07027669996023178,2016
3501,61072,12.0,-0.38516393303871155,2016
19,61185,10.0,-2.771930456161499,2016
23,61298,10.0,1.1436821222305298,2016
3501,61592,19.0,1.7637401819229126,2016
23,61603,26.0,1.083889365196228,2016
23,61775,30.0,1.662284255027771,2016
19,61826,8.0,0.3306575417518616,2016
28,62025,35.0,0.20252172648906708,2016
23,62104,4.0,3.2804298400878906,2016
19,62191,46.0,-0.29061663150787354,2016
19,62198,12.0,-1.951971411705017,2016
5,62233,87.0,-0.44468453526496887,2016
23,62236,24.0,0.433357834815979,2016
23,62406,42.0,0.1878170371055603,2016
23,62463,16.0,-1.9489506483078003,2016
19,62472,3.0,-0.9563615918159485,2016
36,62518,17.0,-0.4396900236606598,2016
36,62587,7.0,0.5543731451034546,2016
17,62690,14.0,-2.294659376144409,2016
17,62694,16.0,-0.2785395085811615,2016
17,62702,22.0,-0.25068995356559753,2016
23,62779,18.0,-0.6592881083488464,2016
23,62822,7.0,-2.46197772026062,2016
36,62892,14.0,-0.6146645545959473,2016
51,62906,20.0,1.0498749017715454,2016
3501,62970,36.0,-0.36116740107536316,2016
23,63008,21.0,2.0138297080993652,2016
3501,63076,9.0,-1.681633472442627,2016
28,63078,12.0,1.46224045753479,2016
19,63082,45.0,-0.33987534046173096,2016
55,63338,13.0,5.1386847496032715,2016
23,63342,14.0,3.034075975418091,2016
92,63393,23.0,-0.38909977674484253,2016
38,63430,7.0,1.4614065885543823,2016
36,63536,22.0,-0.603769063949585,2016
55,63586,33.0,-0.0706707164645195,2016
19,63606,13.0,-1.5799791812896729,2016
23,63670,10.0,2.5749218463897705,2016
36,63678,23.0,0.8534287214279175,2016
6,63696,19.0,-2.8959672451019287,2016
19,63698,47.0,-0.22749023139476776,2016
19,63750,17.0,-0.2767917811870575,2016
92,63826,1.0,,2016
55,63834,42.0,-0.15678100287914276,2016
55,63884,39.0,0.03426007553935051,2016
38,63960,13.0,-0.059350427240133286,2016
19,63962,23.0,1.2261918783187866,2016
5,63965,13.0,0.8859525918960571,2016
36,63978,32.0,-0.20881672203540802,2016
36,63991,3.0,0.21808338165283203,2016
38,63996,24.0,-1.6423786878585815,2016
23,64016,14.0,-0.6801884770393372,2016
38,64064,45.0,-1.9850550889968872,2016
19,64153,22.0,0.8884627223014832,2016
36,64164,16.0,0.6212739944458008,2016
51,64210,7.0,-2.327977180480957,2016
3501,64455,12.0,0.41684243083000183,2016
23,64474,54.0,0.03840450197458267,2016
27,64476,30.0,0.31959816813468933,2016
19,64524,11.0,-3.1237285137176514,2016
36,64530,21.0,0.7726630568504333,2016
23,64536,13.0,1.8186019659042358,2016
38,64594,19.0,1.6263251304626465,2016
23,64642,8.0,4.157480239868164,2016
95,64668,29.0,-0.7006645798683167,2016
12,64706,22.0,-0.9239674806594849,2016
38,64748,6.0,2.8259501457214355,2016
38,64807,4.0,-2.09617280960083,2016
27,64832,36.0,-0.3594999611377716,2016
28,64836,20.0,-0.3361011743545532,2016
36,64838,20.0,-0.5268089771270752,2016
55,64888,16.0,-0.49115386605262756,2016
3501,64898,1.0,,2016
23,64916,24.0,1.3605639934539795,2016
12,64918,136.0,-0.29142290353775024,2016
6,65065,14.0,1.7075839042663574,2016
55,65092,3.0,2.896636962890625,2016
12,65114,38.0,0.85051029920578,2016
5,65116,28.0,-0.8762987852096558,2016
3501,65138,2.0,,2016
36,65162,22.0,0.30184558033943176,2016
36,65188,7.0,1.69203519821167,2016
23,65190,37.0,-0.40768882632255554,2016
23,65212,40.0,0.2345277965068817,2016
6,65240,16.0,-1.0238335132598877,2016
51,65424,6.0,4.704154968261719,2016
36,65446,36.0,-0.02440173737704754,2016
23,65771,9.0,2.927992105484009,2016
19,65861,8.0,-0.9470088481903076,2016
6,65869,75.0,-0.0426514558494091,2016
36,65874,22.0,0.29294681549072266,2016
3501,65892,31.0,-0.7490141987800598,2016
36,65897,23.0,-0.3582059144973755,2016
19,65901,4.0,-9.597439765930176,2016
12,65924,68.0,-1.871132493019104,2016
5,65971,25.0,-1.625795602798462,2016
36,65977,7.0,1.3571648597717285,2016
3501,66103,35.0,0.04585321620106697,2016
3501,66131,24.0,-0.14490212500095367,2016
12,66248,27.0,1.3311158418655396,2016
28,66256,32.0,-0.8005730509757996,2016
36,66270,27.0,0.36299583315849304,2016
19,66275,23.0,0.7663223743438721,2016
23,66288,71.0,-0.20351754128932953,2016
23,66349,70.0,-0.14436662197113037,2016
12,66361,56.0,-0.22145263850688934,2016
55,66463,24.0,0.1178354024887085,2016
23,66514,12.0,2.5092177391052246,2016
36,66545,8.0,2.599147081375122,2016
3501,66566,12.0,2.074252128601074,2016
36,66625,31.0,-0.35541626811027527,2016
23,66627,18.0,-0.21969489753246307,2016
36,66655,24.0,-0.8365246057510376,2016
23,66759,23.0,-0.4069857597351074,2016
17,66761,74.0,0.3081670105457306,2016
23,66905,18.0,-1.0302820205688477,2016
51,67013,27.0,-2.5108089447021484,2016
55,67036,1.0,,2016
92,67133,11.0,4.542369842529297,2016
6,67156,29.0,1.2064605951309204,2016
28,67202,21.0,-0.7159554958343506,2016
36,67204,143.0,-0.08777236938476562,2016
55,67206,29.0,0.11216914653778076,2016
28,67208,11.0,-0.37726953625679016,2016
19,67223,15.0,1.9260892868041992,2016
55,67228,15.0,1.616640567779541,2016
3501,67259,38.0,0.6011617183685303,2016
36,67261,63.0,0.03613369166851044,2016
55,67291,56.0,0.06267280131578445,2016
38,67297,23.0,-0.08461736142635345,2016
36,67319,12.0,-0.19608882069587708,2016
36,67463,22.0,0.11700347065925598,2016
23,67465,18.0,0.4630890488624573,2016
23,67498,23.0,0.21161438524723053,2016
23,67500,6.0,1.662901520729065,2016
38,67527,0.0,,2016
36,67564,11.0,-0.6253738403320312,2016
23,67569,40.0,-1.4467036724090576,2016
23,67582,29.0,-0.502634584903717,2016
27,67584,29.0,0.8754808902740479,2016
19,67586,7.0,-3.6092584133148193,2016
36,67588,19.0,-0.10102029144763947,2016
28,67599,23.0,0.18603076040744781,2016
28,67605,46.0,-0.3934822678565979,2016
23,67617,24.0,0.9349825382232666,2016
3501,67643,13.0,2.9220802783966064,2016
23,67647,11.0,0.579830527305603,2016
19,67795,0.0,,2016
19,67799,12.0,1.1415270566940308,2016
95,67859,39.0,0.016463108360767365,2016
55,67936,58.0,-0.20035575330257416,2016
36,67938,29.0,-0.26790690422058105,2016
23,67989,21.0,0.2968192994594574,2016
6,68042,41.0,-0.3606014549732208,2016
51,68063,25.0,-2.566970109939575,2016
23,68085,4.0,,2016
69,68099,10.0,-0.6426910161972046,2016
3501,68119,24.0,-1.1109168529510498,2016
38,68151,18.0,0.12803256511688232,2016
19,68155,20.0,0.6101518273353577,2016
51,68180,12.0,0.2797267436981201,2016
91,68267,3.0,2.141855239868164,2016
36,68378,0.0,,2016
19,68383,11.0,-0.41269901394844055,2016
28,68402,18.0,-0.7279466390609741,2016
19,68411,38.0,-0.3073180913925171,2016
3501,68524,19.0,2.5828936100006104,2016
36,68544,12.0,0.4227975606918335,2016
55,68587,59.0,-0.30387505888938904,2016
19,68592,1.0,,2016
19,68829,27.0,-1.045033574104309,2016
92,68895,17.0,-1.220596432685852,2016
36,68939,40.0,0.1154496893286705,2016
23,68941,127.0,-0.3657771050930023,2016
23,68949,26.0,-0.6059255003929138,2016
23,68953,7.0,3.5678813457489014,2016
38,68955,12.0,-3.186948299407959,2016
23,68967,16.0,-1.2125388383865356,2016
23,68998,32.0,-0.6526817679405212,2016
5,69058,123.0,-0.7553132176399231,2016
23,69060,12.0,-0.9060478210449219,2016
23,69062,33.0,0.8055020570755005,2016
55,69065,24.0,-0.4678824245929718,2016
55,69109,10.0,1.6071186065673828,2016
36,69169,10.0,1.4798983335494995,2016
23,69197,24.0,-0.009232242591679096,2016
23,69285,14.0,-2.0561020374298096,2016
36,69302,14.0,-0.019302288070321083,2016
36,69304,23.0,-0.29466313123703003,2016
17,69306,20.0,-0.5859609246253967,2016
23,69308,31.0,0.384233683347702,2016
38,69310,2.0,-3.073363780975342,2016
17,69366,25.0,-1.0745559930801392,2016
28,69420,23.0,0.7192226052284241,2016
3501,69430,16.0,0.3427780568599701,2016
38,69434,55.0,-0.10336332023143768,2016
55,69454,13.0,-0.3422290086746216,2016
23,69459,20.0,0.3756166100502014,2016
12,69464,32.0,0.4479477107524872,2016
69,69487,5.0,-1.6790398359298706,2016
12,69624,43.0,1.1606626510620117,2016
69,69647,8.0,-3.2226669788360596,2016
19,69819,4.0,8.138688087463379,2016
36,69823,13.0,1.284300684928894,2016
19,69855,3.0,2.894758939743042,2016
36,69857,10.0,1.933464527130127,2016
28,69859,6.0,6.291350364685059,2016
23,69874,174.0,0.02028524875640869,2016
38,69911,97.0,-0.05064251273870468,2016
5,69971,0.0,,2016
17,69993,29.0,-0.38142359256744385,2016
92,70066,5.0,-5.91127872467041,2016
92,70104,0.0,,2016
19,70144,0.0,,2016
69,70171,21.0,-0.8758609890937805,2016
92,70257,11.0,-2.833281993865967,2016
19,70298,25.0,0.6990357637405396,2016
23,70338,15.0,0.919256329536438,2016
5,70467,18.0,2.452871322631836,2016
28,70469,11.0,3.099445104598999,2016
23,70550,11.0,-0.1867249757051468,2016
28,70554,44.0,-0.6763209700584412,2016
36,70566,19.0,-0.3137531876564026,2016
38,70582,5.0,-1.7703688144683838,2016
19,70604,14.0,4.320662975311279,2016
23,70610,11.0,0.05604510009288788,2016
23,70678,14.0,1.811401605606079,2016
28,70706,22.0,-1.7519599199295044,2016
69,70738,13.0,2.9580984115600586,2016
28,70777,8.0,0.5306442379951477,2016
38,70802,42.0,0.3408951461315155,2016
95,70867,13.0,-0.7688571214675903,2016
95,70907,1.0,,2016
19,70940,14.0,-5.551746845245361,2016
23,71029,15.0,-0.520494818687439,2016
36,71069,50.0,-0.11879280209541321,2016
23,71095,24.0,-0.6985270977020264,2016
36,71144,5.0,1.253727674484253,2016
3501,71146,1.0,,2016
23,71155,7.0,-0.3639613091945648,2016
19,71157,23.0,0.25226423144340515,2016
23,71161,36.0,-0.31742095947265625,2016
23,71207,10.0,0.4955020248889923,2016
5,71252,38.0,0.2575451731681824,2016
23,71257,42.0,-0.24254578351974487,2016
23,71267,16.0,2.492682456970215,2016
23,71333,10.0,5.204868793487549,2016
23,71355,15.0,1.9841026067733765,2016
23,71396,10.0,-2.2856485843658447,2016
55,71423,14.0,-2.0611765384674072,2016
55,71431,12.0,2.7361252307891846,2016
36,71433,19.0,0.29073652625083923,2016
28,71441,18.0,-1.5318738222122192,2016
55,71451,11.0,1.3793723583221436,2016
92,71454,8.0,0.1372976154088974,2016
55,71457,27.0,0.20524027943611145,2016
23,71475,42.0,-0.5768167972564697,2016
3501,71477,29.0,-1.1487699747085571,2016
36,71589,19.0,0.887173056602478,2016
36,71597,26.0,-0.36248117685317993,2016
19,71599,46.0,0.5492842793464661,2016
12,71689,27.0,-4.451662540435791,2016
12,71859,83.0,-0.02715006098151207,2016
36,71869,40.0,-0.46714234352111816,2016
23,72115,11.0,1.743076205253601,2016
3501,72142,14.0,2.3011622428894043,2016
28,72169,63.0,0.12714166939258575,2016
23,72319,70.0,-0.15853628516197205,2016
19,72321,26.0,1.1284340620040894,2016
36,72324,16.0,0.7024953961372375,2016
28,72329,20.0,1.0372111797332764,2016
3501,72379,12.0,,2016
55,72405,32.0,0.43142178654670715,2016
23,72407,24.0,0.5193383693695068,2016
12,72417,26.0,0.4278116524219513,2016
23,72429,20.0,1.5977938175201416,2016
19,72459,17.0,1.6892952919006348,2016
23,72540,8.0,3.221778392791748,2016
92,72565,9.0,0.4956081211566925,2016
92,72567,12.0,-1.9321973323822021,2016
28,72569,10.0,1.9807895421981812,2016
28,72571,11.0,-4.255539894104004,2016
12,72663,91.0,-1.0267640352249146,2016
12,72667,72.0,0.5871019959449768,2016
12,72669,96.0,0.05515488609671593,2016
12,72675,30.0,-0.9138603806495667,2016
12,72681,108.0,-0.39422371983528137,2016
90,72699,5.0,-0.7404097318649292,2016
55,72712,24.0,-0.16273845732212067,2016
55,72714,20.0,-1.0545523166656494,2016
6,72763,79.0,-0.10962244123220444,2016
12,72767,93.0,-0.1934587061405182,2016
23,72769,12.0,-0.7793238162994385,2016
28,72777,19.0,0.8830233812332153,2016
55,72846,11.0,0.9363492131233215,2016
38,72859,4.0,-3.1643970012664795,2016
92,72915,7.0,5.9372782707214355,2016
28,72931,42.0,-0.1928628534078598,2016
23,72933,42.0,1.0220979452133179,2016
19,72935,28.0,0.9366521239280701,2016
19,72945,20.0,0.4188898801803589,2016
23,72997,6.0,-0.9561590552330017,2016
6,73038,53.0,-0.6833423376083374,2016
28,73111,14.0,-0.3408931791782379,2016
19,73113,0.0,,2016
36,73125,0.0,,2016
55,73144,56.0,-0.859362781047821,2016
36,73163,9.0,1.0014753341674805,2016
19,73184,15.0,0.06953764706850052,2016
38,73206,0.0,,2016
36,73250,106.0,-0.2719661295413971,2016
23,73259,109.0,0.027219228446483612,2016
27,73262,17.0,1.577500343322754,2016
38,73298,23.0,0.26153963804244995,2016
55,73352,7.0,1.3435938358306885,2016
36,73354,14.0,0.23878487944602966,2016
23,73358,16.0,-1.5245873928070068,2016
23,73362,8.0,1.8827828168869019,2016
19,73364,3.0,7.934502124786377,2016
23,73370,12.0,2.13993763923645,2016
28,73372,3.0,0.11740612983703613,2016
23,73374,5.0,6.969728469848633,2016
36,73376,10.0,1.812276840209961,2016
23,73378,14.0,1.518577218055725,2016
28,73380,5.0,3.786461114883423,2016
23,73384,5.0,4.136168956756592,2016
19,73386,1.0,,2016
36,73388,3.0,7.359791278839111,2016
23,73390,13.0,3.558929204940796,2016
36,73392,24.0,-0.11625830084085464,2016
28,73394,9.0,3.327537775039673,2016
28,73396,7.0,8.188484191894531,2016
5,73400,32.0,0.8358571529388428,2016
5,73402,20.0,1.755523681640625,2016
36,73404,16.0,-0.23202456533908844,2016
23,73406,13.0,3.055234909057617,2016
23,73410,10.0,0.5365566611289978,2016
28,73412,5.0,3.100740909576416,2016
23,73415,77.0,-0.4661463797092438,2016
36,73417,58.0,-0.04725741595029831,2016
23,73456,42.0,-1.9405725002288818,2016
23,73458,34.0,-0.8389276266098022,2016
38,73494,3.0,-1.8713005781173706,2016
3501,73500,16.0,-1.145155429840088,2016
23,73517,17.0,-0.006948854774236679,2016
17,73524,36.0,0.25108668208122253,2016
17,73528,37.0,0.576603889465332,2016
19,73535,8.0,3.4962871074676514,2016
23,73537,17.0,0.30588477849960327,2016
28,73539,29.0,0.3256107270717621,2016
28,73588,1.0,,2016
69,73620,10.0,-1.0813997983932495,2016
23,73655,41.0,-0.292903870344162,2016
36,73662,36.0,-0.15041983127593994,2016
36,73746,35.0,0.3940795660018921,2016
23,73751,44.0,-0.03614812344312668,2016
5,73753,23.0,0.567546010017395,2016
19,73755,31.0,-1.7345839738845825,2016
28,73763,26.0,-1.9680709838867188,2016
38,73776,29.0,0.2519718110561371,2016
23,73793,13.0,-3.2036869525909424,2016
55,73795,14.0,-1.6119940280914307,2016
19,73908,22.0,-0.8447787165641785,2016
51,73944,30.0,0.6545231342315674,2016
28,73962,11.0,-1.0134567022323608,2016
19,73964,20.0,-0.32805559039115906,2016
23,73976,12.0,-0.8311943411827087,2016
36,73978,16.0,0.6194896697998047,2016
28,73980,15.0,2.2831733226776123,2016
5,74028,24.0,-3.4496536254882812,2016
23,74042,41.0,-0.47421014308929443,2016
17,74058,29.0,-0.9677515029907227,2016
23,74060,18.0,0.9866944551467896,2016
51,74062,21.0,0.9897944331169128,2016
5,74089,56.0,-0.3146556615829468,2016
36,74092,36.0,-0.011903198435902596,2016
38,74098,2.0,-6.753027439117432,2016
51,74134,24.0,4.690530776977539,2016
23,74136,16.0,0.8123536109924316,2016
28,74138,52.0,0.09124648571014404,2016
23,74164,8.0,-4.702509880065918,2016
36,74166,13.0,-2.990663528442383,2016
19,74178,31.0,-0.7283107042312622,2016
36,74251,0.0,,2016
28,74278,63.0,0.023837530985474586,2016
19,74280,97.0,-0.061815742403268814,2016
55,74282,20.0,0.9282001256942749,2016
28,74310,210.0,0.3130651116371155,2016
36,74312,89.0,0.055390458554029465,2016
23,74315,128.0,-0.17949189245700836,2016
19,74317,127.0,-0.062226466834545135,2016
28,74328,116.0,-0.4423353374004364,2016
55,74345,38.0,0.1054600402712822,2016
51,74444,0.0,,2016
55,74462,9.0,0.10365649312734604,2016
3501,74484,13.0,-1.1741149425506592,2016
23,74488,26.0,-0.2735064625740051,2016
36,74490,11.0,-0.7394265532493591,2016
12,74594,113.0,0.3073710501194,2016
55,74626,16.0,-0.17133760452270508,2016
19,74633,3.0,4.303721904754639,2016
5,74644,13.0,0.5630289912223816,2016
23,74651,28.0,0.6764734983444214,2016
12,74655,68.0,-1.7744349241256714,2016
38,74679,17.0,-0.9865593910217285,2016
38,74719,14.0,0.7364978790283203,2016
28,74773,24.0,0.2408953160047531,2016
27,74775,15.0,-0.5163056254386902,2016
23,74870,1.0,,2016
23,74920,15.0,-1.195250153541565,2016
3501,74922,29.0,-0.21011656522750854,2016
36,74924,24.0,-0.5472809672355652,2016
28,74928,0.0,,2016
55,74934,12.0,-0.3026910126209259,2016
28,75094,23.0,1.753796935081482,2016
28,75096,28.0,0.8479394912719727,2016
17,75099,12.0,-0.5417546033859253,2016
19,75106,98.0,-0.11551989614963531,2016
28,75109,43.0,0.3815018832683563,2016
38,75131,48.0,0.0075380075722932816,2016
91,75264,2.0,-2.2507734298706055,2016
23,75336,12.0,-1.0311927795410156,2016
36,75341,10.0,-0.9651361107826233,2016
55,75366,11.0,0.36797401309013367,2016
5,75368,3.0,4.287419319152832,2016
92,75431,4.0,1.3205044269561768,2016
3501,75604,73.0,-0.08980511128902435,2016
28,75606,88.0,-0.15851105749607086,2016
38,75608,104.0,-0.007212948054075241,2016
36,75671,27.0,0.21805018186569214,2016
55,75703,27.0,-0.27124693989753723,2016
23,75705,15.0,-1.4475520849227905,2016
19,75717,16.0,0.8528295159339905,2016
38,75728,3.0,5.048829078674316,2016
23,75740,20.0,-0.17190024256706238,2016
17,75774,13.0,-4.728231906890869,2016
51,75776,5.0,-6.767663478851318,2016
38,75778,1.0,,2016
12,75821,85.0,-1.186511516571045,2016
6,75823,33.0,0.10673372447490692,2016
3501,75837,35.0,-0.313762903213501,2016
28,75867,29.0,0.508881688117981,2016
23,75871,11.0,-0.46558335423469543,2016
36,75875,73.0,0.09551331400871277,2016
92,75949,4.0,2.6920933723449707,2016
69,75956,13.0,-1.081276774406433,2016
95,76321,6.0,2.225165367126465,2016
28,76327,2.0,-5.4197845458984375,2016
95,76355,4.0,-5.195509910583496,2016
3501,76380,17.0,3.6237363815307617,2016
23,76381,13.0,2.1203527450561523,2016
19,76387,30.0,1.4685744047164917,2016
19,76391,9.0,-0.579964816570282,2016
28,76397,5.0,0.5667385458946228,2016
95,76455,33.0,-0.2634716331958771,2016
28,76473,7.0,1.629767656326294,2016
23,76524,4.0,6.343072414398193,2016
19,76566,9.0,3.1260287761688232,2016
28,76580,7.0,1.2042735815048218,2016
3501,76853,15.0,-3.9582505226135254,2016
12,78256,76.0,-0.251803994178772,2016
12,79007,79.0,-0.833983838558197,2016
28,79217,23.0,-2.697873592376709,2016
23,79225,22.0,-0.01630936749279499,2016
23,79351,0.0,,2016
38,79443,19.0,0.02002463862299919,2016
69,79447,5.0,2.4257302284240723,2016
55,79485,47.0,-0.5724924802780151,2016
17,79552,22.0,1.1131194829940796,2016
23,79572,71.0,0.16727815568447113,2016
19,79574,55.0,0.044980280101299286,2016
55,79576,14.0,1.1676249504089355,2016
38,79642,20.0,-0.7772318720817566,2016
36,79756,22.0,-0.934582531452179,2016
28,79772,57.0,-0.7597482800483704,2016
90,79817,16.0,0.7735178470611572,2016
23,79833,11.0,0.0342896468937397,2016
28,79838,39.0,-0.7132889032363892,2016
23,79840,43.0,-0.3576623499393463,2016
36,79854,9.0,0.23364631831645966,2016
17,79866,39.0,-0.2815259099006653,2016
55,79868,27.0,-1.282403826713562,2016
5,79870,41.0,-1.3612589836120605,2016
23,79872,30.0,-0.24381433427333832,2016
36,79932,7.0,-1.3527886867523193,2016
23,79972,1.0,,2016
6,80010,30.0,-0.8192781209945679,2016
19,80028,35.0,-1.3816980123519897,2016
17,80031,24.0,0.9920403361320496,2016
12,80037,25.0,1.9027847051620483,2016
19,80093,18.0,0.6602516174316406,2016
3501,80101,17.0,1.1258727312088013,2016
28,80103,35.0,-0.4719369411468506,2016
36,80105,37.0,-0.24141083657741547,2016
23,80124,26.0,-0.08396530896425247,2016
28,80133,12.0,0.5396491885185242,2016
55,80141,47.0,-0.3475387990474701,2016
36,80158,50.0,-0.14410300552845,2016
90,80204,24.0,-1.5122780799865723,2016
92,80206,13.0,0.8337463736534119,2016
23,80212,36.0,-0.8969212770462036,2016
23,80214,15.0,0.6582149863243103,2016
6,80272,56.0,0.0233528520911932,2016
36,80317,10.0,-0.2870069146156311,2016
28,80319,12.0,-0.054353948682546616,2016
23,80324,28.0,0.678074836730957,2016
28,80326,8.0,2.5903425216674805,2016
23,80328,6.0,-1.0298144817352295,2016
3501,80330,99.0,0.15358784794807434,2016
92,80354,11.0,1.3493807315826416,2016
3501,80360,5.0,1.1553419828414917,2016
19,80362,6.0,4.289795875549316,2016
92,80373,21.0,0.27520182728767395,2016
69,80562,15.0,-0.8557814955711365,2016
69,80564,5.0,1.7059136629104614,2016
23,80608,8.0,-5.318789005279541,2016
17,80610,57.0,0.40123942494392395,2016
3501,80810,29.0,-0.9417119026184082,2016
28,80824,3.0,-1.1444162130355835,2016
23,80865,22.0,-0.42512819170951843,2016
36,80871,35.0,-0.1248912438750267,2016
27,81068,7.0,0.3529089391231537,2016
23,81096,23.0,-0.448574423789978,2016
19,81098,17.0,0.9160471558570862,2016
19,81102,52.0,-0.30040621757507324,2016
6,81113,40.0,0.4308699369430542,2016
23,81194,9.0,-2.871232509613037,2016
36,81268,20.0,0.30314964056015015,2016
36,81351,54.0,0.040948573499917984,2016
17,81374,32.0,0.2756604552268982,2016
3501,81382,36.0,-0.5391207337379456,2016
19,81384,70.0,-0.0034959118347615004,2016
19,81386,24.0,-0.012044268660247326,2016
69,81410,26.0,-0.8515405654907227,2016
17,81845,20.0,-1.1068025827407837,2016
17,81914,34.0,0.13241983950138092,2016
23,81923,3.0,-4.85176944732666,2016
95,81956,24.0,1.9914159774780273,2016
23,82032,5.0,-2.472822904586792,2016
28,82174,17.0,-0.06121508404612541,2016
12,82224,79.0,0.40648216009140015,2016
6,82227,112.0,0.25706008076667786,2016
3501,82336,0.0,,2016
38,82338,21.0,-0.4926651120185852,2016
38,82494,0.0,,2016
95,82498,0.0,,2016
36,82631,22.0,-0.068131223320961,2016
23,82633,5.0,0.6565678715705872,2016
5,82635,10.0,2.3596255779266357,2016
36,82662,14.0,-2.352900266647339,2016
38,82664,56.0,-0.17673437297344208,2016
69,82678,45.0,-0.11510653048753738,2016
28,82746,1.0,,2016
19,82778,0.0,,2016
28,82782,27.0,-0.8449137806892395,2016
38,82817,18.0,-0.4437257647514343,2016
36,82830,24.0,-0.12345410883426666,2016
38,82834,37.0,-1.4806100130081177,2016
36,82838,10.0,-1.0206853151321411,2016
23,82840,40.0,-1.4385781288146973,2016
23,82984,16.0,1.0195997953414917,2016
36,82990,11.0,-0.5747489333152771,2016
19,83024,29.0,-0.029316233471035957,2016
38,83281,9.0,0.3376002609729767,2016
17,83301,2.0,-8.059961318969727,2016
38,83370,8.0,0.7283642292022705,2016
19,83372,8.0,0.41729211807250977,2016
36,83374,8.0,3.053483247756958,2016
38,83413,11.0,-0.5021978616714478,2016
36,83470,6.0,-2.66196346282959,2016
19,83478,52.0,-1.467604160308838,2016
55,83480,24.0,-0.8847491145133972,2016
23,83532,18.0,2.089125633239746,2016
55,83604,36.0,2.885732650756836,2016
5,83694,38.0,-0.08524764329195023,2016
38,83840,5.0,-0.3166549801826477,2016
23,83918,27.0,0.13354739546775818,2016
3501,83938,55.0,0.11437623202800751,2016
12,84352,38.0,-0.3413180708885193,2016
69,84372,13.0,1.7182722091674805,2016
69,84395,8.0,1.9879214763641357,2016
12,84408,87.0,0.04313323274254799,2016
23,84453,44.0,-0.4701133668422699,2016
23,84648,40.0,0.3902988135814667,2016
5,84659,11.0,-3.1783061027526855,2016
36,84666,5.0,-0.8516812324523926,2016
5,84751,22.0,0.7083675861358643,2016
17,84757,3.0,4.898677349090576,2016
19,84790,27.0,0.8073815107345581,2016
38,84798,40.0,-0.2895872890949249,2016
90,84801,4.0,2.8773770332336426,2016
19,84975,10.0,2.535991668701172,2016
19,85011,42.0,-0.5315410494804382,2016
92,85032,0.0,,2016
36,85086,4.0,-0.9686498641967773,2016
23,85252,11.0,-1.6647239923477173,2016
38,85312,114.0,-0.06965078413486481,2016
23,85332,31.0,0.6143934726715088,2016
23,85348,38.0,-0.49833667278289795,2016
55,85422,54.0,-0.10990279912948608,2016
19,85504,2.0,-14.432365417480469,2016
92,85540,12.0,-1.7902971506118774,2016
12,85586,72.0,-0.03208764269948006,2016
90,85604,8.0,3.073927879333496,2016
69,85635,30.0,0.11406894773244858,2016
12,85652,67.0,-0.7983828783035278,2016
23,85730,1.0,,2016
36,85734,3.0,-2.8722105026245117,2016
38,85799,72.0,-0.21036489307880402,2016
95,86017,19.0,0.1865401268005371,2016
3501,86205,14.0,1.206725001335144,2016
55,86284,65.0,0.30677667260169983,2016
