ies,curso,area,municipio,N,fracN,idd,cpc,cpcf,ano
1773,98748,5,4208401,71.0,0.8658536672592163,-0.7393760681152344,2.0347948129690736,3,2016
1773,73528,17,4208401,37.0,0.6166666746139526,0.576603889465332,2.641716764514059,3,2016
1775,99849,23,2604106,147.0,0.7903226017951965,-0.07998480647802353,2.8483228687877866,3,2016
1775,74328,28,2604106,116.0,0.8467153310775757,-0.4423353374004364,2.8293809330390443,3,2016
1776,70104,92,3525904,,,,,SC,2016
1783,1179870,55,4219705,5.0,0.7142857313156128,-1.1854135990142822,1.3470963760462134,2,2016
1783,1029922,3501,4219705,6.0,0.375,-4.205252170562744,1.0836039942715017,2,2016
1785,109282,19,5103205,13.0,0.5909090638160706,-1.386804223060608,1.8609313125547473,2,2016
1785,98760,23,5103205,8.0,0.5714285969734192,-2.8937740325927734,1.9656750933014844,3,2016
1785,120771,3501,5103205,6.0,0.6000000238418579,-7.865081787109375,0.7365148350798203,1,2016
1790,1048120,55,2931350,23.0,0.7931034564971924,-0.5428296327590942,1.6399546057710221,2,2016
1804,5000240,23,3529401,13.0,0.2549019753932953,-1.0757806301116943,2.3285891537324774,3,2016
1804,5000241,28,3529401,16.0,0.3478260934352875,-0.4259241819381714,2.0487472270769724,3,2016
1804,48634,38,3529401,20.0,0.2666666805744171,0.2792186737060547,2.75032312221735,3,2016
1805,5000010,23,2607901,61.0,0.5258620977401733,-0.18268825113773346,2.636357052364598,3,2016
1805,109562,28,2607901,66.0,0.5892857313156128,0.062587209045887,2.78469725688463,3,2016
1805,109564,36,2607901,73.0,0.6576576828956604,0.08578769117593765,2.9877842152686998,4,2016
1805,1129000,92,2607901,11.0,0.6875,-0.3320005238056183,2.8462557480561674,3,2016
1805,1076585,95,2607901,22.0,0.550000011920929,-1.1944189071655273,2.550631783317787,3,2016
1805,107619,3501,2607901,37.0,0.5211267471313477,-0.08489992469549179,2.901378703661562,3,2016
1807,1127979,17,2307601,25.0,0.8333333134651184,0.909383237361908,3.0920807145283393,4,2016
1807,5000147,28,2307601,38.0,0.949999988079071,-0.35776132345199585,2.3477236082794777,3,2016
1807,5000144,38,2305506,64.0,0.9411764740943909,0.40302732586860657,2.7525968282905806,3,2016
1807,1181116,51,2304103,15.0,1.0,-0.9792525768280029,2.464546310594695,3,2016
1807,5000148,51,2304202,18.0,0.9473684430122375,-2.7246367931365967,2.033476041606665,3,2016
1807,1120468,90,2311306,7.0,1.0,2.6952736377716064,2.981280093319016,4,2016
1807,5000145,90,2307601,1.0,0.5,,2.0979288371898708,3,2016
1807,63393,92,2304400,23.0,0.8518518805503845,-0.38909977674484253,2.7446596206835947,3,2016
1808,1103831,17,3204609,21.0,0.9545454382896423,1.013691782951355,3.4577410070157777,4,2016
1808,1117583,17,3201506,29.0,0.9354838728904724,0.42378556728363037,3.2532101826189583,4,2016
1809,1166279,17,2616407,20.0,0.9523809552192688,0.398637592792511,3.03404493721174,4,2016
1809,1153787,23,2610905,31.0,0.9117646813392639,1.5428043603897095,2.910058004650798,3,2016
1809,85635,69,2611606,30.0,1.0,0.11406894773244858,2.510819555679409,3,2016
1809,48229,92,2611606,56.0,0.9333333373069763,-0.267444372177124,3.109154942141623,4,2016
1809,100746,92,2611606,54.0,0.6000000238418579,-0.4849611222743988,2.584910191316766,3,2016
1810,1168209,92,3550605,25.0,0.8928571343421936,0.4666091501712799,2.7383409199258404,3,2016
1813,1122910,17,1502400,26.0,0.9629629850387573,-0.26632457971572876,3.146359951843528,4,2016
1813,1153898,17,1502707,23.0,0.8214285969734192,-0.11791492253541946,2.1824359961137976,3,2016
1813,1153899,92,1502707,13.0,1.0,-0.13896624743938446,1.8216130634914443,2,2016
1813,1155843,92,1501709,21.0,1.0,0.209036186337471,2.5000519603660174,3,2016
1815,87244,19,5201108,11.0,0.6875,0.09651822596788406,2.7229794029074688,3,2016
1815,107627,23,5201108,13.0,0.6842105388641357,0.34995007514953613,2.9428770054428464,3,2016
1818,94313,19,3106200,48.0,0.7058823704719543,0.004030587617307901,2.866667628559115,3,2016
1818,83918,23,3106200,27.0,0.5625,0.13354739546775818,2.7218626307192144,3,2016
1818,94919,28,3106200,,,,,SC,2016
1818,73746,36,3106200,35.0,0.699999988079071,0.3940795660018921,3.0427701385315515,4,2016
1818,1182342,55,3106200,4.0,0.800000011920929,1.5016034841537476,3.557809552281571,4,2016
1818,94917,3501,3106200,6.0,0.5454545617103577,-0.02592378854751587,2.441716155020473,3,2016
1820,84372,69,2211001,13.0,0.9285714030265808,1.7182722091674805,3.0307921339930717,4,2016
1820,86806,92,2211001,21.0,0.9130434989929199,-1.868476152420044,2.294973291732403,3,2016
1820,1127227,92,2202901,49.0,1.0,-0.09093975275754929,2.1241088095853073,3,2016
1825,49349,5,3106200,71.0,0.663551390171051,-0.346131831407547,1.9315759384576356,2,2016
1825,50248,17,3106200,15.0,0.8333333134651184,-1.4139480590820312,2.291330202001062,3,2016
1825,50233,51,3106200,8.0,0.8888888955116272,-0.7520714402198792,2.3164505548777576,3,2016
1835,113060,23,1705508,78.0,0.4588235318660736,-0.5647029876708984,2.088451952215381,3,2016
1836,6113,5,3549102,48.0,0.8888888955116272,-0.3267119228839874,3.1235918991833094,4,2016
1836,1200362,17,3549102,53.0,0.5299999713897705,-0.15861071646213531,3.23937704787501,4,2016
1836,49006,23,3549102,37.0,0.5211267471313477,-0.512850821018219,2.8209873982693443,3,2016
1836,53409,36,3549102,31.0,0.9117646813392639,-0.07271861284971237,3.1502270236230006,4,2016
1841,4304,38,3541406,23.0,0.5348837375640869,1.2120317220687866,3.2509418026727452,4,2016
1844,118822,3501,3502101,1.0,0.043478261679410934,,1.6704095883173267,2,2016
1846,85252,23,3527108,11.0,0.523809552192688,-1.6647239923477173,2.2900653348536624,3,2016
1846,7452,38,3527108,13.0,0.6842105388641357,0.026564033702015877,2.5647075881537913,3,2016
1850,75871,23,4115200,11.0,0.5789473652839661,-0.46558335423469543,2.5142476894380854,3,2016
1854,1070721,38,3543907,10.0,0.6666666865348816,0.009164107032120228,2.8441234845841956,3,2016
1854,405984,3501,3543907,33.0,0.6875,0.2476903647184372,2.8877634827661143,3,2016
1856,79817,90,4101408,16.0,0.9411764740943909,0.7735178470611572,2.221629103286214,3,2016
1869,83694,5,3132404,38.0,0.6909090876579285,-0.08524764329195023,2.3806923915811504,3,2016
1869,67795,19,3132404,,,,,SC,2016
1869,50550,36,3132404,9.0,1.0,1.4953830242156982,3.383508376838362,4,2016
1869,102754,3501,3132404,19.0,0.7307692170143127,-0.0003144505899399519,2.773895814899755,3,2016
1870,1214165,3501,3504503,6.0,0.15000000596046448,,1.3234453443617438,2,2016
1872,5000515,23,4106902,24.0,0.5853658318519592,-2.2916295528411865,2.0491284031067445,3,2016
1874,122578,90,3534708,8.0,0.5,-1.5008635520935059,3.007922716631983,4,2016
1879,109541,23,4101804,3.0,0.4285714328289032,7.4250569343566895,4.04278854102575,5,2016
1879,109537,36,4101804,14.0,0.5600000023841858,-1.0965445041656494,2.5448515304551185,3,2016
1879,112951,55,4101804,17.0,0.9444444179534912,1.317541241645813,3.3784249522507173,4,2016
1883,51104,5,2919207,14.0,0.5185185074806213,-0.15770435333251953,2.48128485429567,3,2016
1883,51701,6,2919207,53.0,0.828125,0.5680446624755859,3.339428410881051,4,2016
1883,56170,19,2919207,5.0,0.7142857313156128,3.702470541000366,3.9018573945849053,4,2016
1883,109309,23,2919207,17.0,0.8500000238418579,1.8131722211837769,3.269264042678972,4,2016
1883,51108,27,2919207,3.0,0.75,1.4887131452560425,3.5418139596376967,4,2016
1883,51106,28,2919207,2.0,0.25,-0.2294178009033203,2.746028455911927,3,2016
1883,54903,36,2919207,12.0,0.75,0.42121875286102295,2.9524822263575516,4,2016
1883,118712,3501,2919207,,,,,SC,2016
1892,122374,92,3518800,6.0,0.30000001192092896,0.11129120737314224,2.890011391575581,3,2016
1895,90084,12,2304400,138.0,0.9718309640884399,-0.07766492664813995,3.326419330771831,4,2016
1895,1128948,23,2304400,8.0,0.8888888955116272,5.040997505187988,4.412070951397423,5,2016
1895,52783,36,2304400,11.0,1.0,-0.23343493044376373,3.2904735513970227,4,2016
1895,1258976,55,2304400,4.0,1.0,4.744612693786621,4.420682041634864,5,2016
1895,1128947,69,2304400,12.0,0.6315789222717285,2.2386913299560547,3.6470035271623176,4,2016
1898,1135040,23,3541000,34.0,0.44736841320991516,0.4469314217567444,3.313031570415287,4,2016
1899,69310,38,4116901,2.0,0.4000000059604645,-3.073363780975342,1.927278072115701,2,2016
1901,86908,38,3170206,10.0,0.4166666567325592,-1.6035774946212769,2.2205742133664974,3,2016
1906,51218,23,1302603,11.0,0.4399999976158142,-2.298121452331543,2.048060978158482,3,2016
1913,67799,19,3143906,12.0,1.0,1.1415270566940308,3.3777207317279094,4,2016
1913,67617,23,3143906,24.0,0.8275862336158752,0.9349825382232666,2.9632860476585474,4,2016
1913,67208,28,3143906,11.0,0.9166666865348816,-0.37726953625679016,3.0553267473310286,4,2016
1913,67564,36,3143906,11.0,0.9166666865348816,-0.6253738403320312,2.8331019700413727,3,2016
1913,117218,55,3143906,13.0,0.9285714030265808,0.5609939098358154,3.0340580816217497,4,2016
1913,119000,3501,3143906,19.0,0.44186046719551086,-2.3361964225769043,2.439564843289311,3,2016
1917,98350,5,1100049,9.0,0.6428571343421936,1.4764187335968018,2.9702593415962206,4,2016
1917,100878,6,1100049,54.0,0.7605633735656738,0.13183650374412537,2.694533610689326,3,2016
1917,98409,12,1100049,41.0,0.8367347121238708,-0.9553319811820984,2.0922675458764903,3,2016
1917,119996,19,1100049,32.0,0.761904776096344,0.08557593822479248,2.623021434095514,3,2016
1917,51270,23,1100049,24.0,0.8275862336158752,0.8803945183753967,3.0826592408254787,4,2016
1917,79756,36,1100049,22.0,0.8461538553237915,-0.934582531452179,2.483247943852214,3,2016
1917,108376,90,1100049,15.0,0.9375,0.7441489100456238,3.2341529711560426,4,2016
1917,106986,92,1100049,,,,,SC,2016
1917,54418,3501,1100049,48.0,0.8135592937469482,0.040515173226594925,2.772588443446218,3,2016
1927,88946,5,4128203,60.0,0.8333333134651184,0.4854467809200287,2.9484066437759253,4,2016
1927,89782,17,4128203,27.0,0.8709677457809448,1.731873869895935,3.507061428464673,4,2016
1927,68155,19,4128203,20.0,0.7692307829856873,0.6101518273353577,3.058131964218945,4,2016
1927,51320,23,4128203,13.0,0.5416666865348816,0.2349042147397995,2.6838704246371554,3,2016
1927,51324,28,4128203,15.0,0.625,1.3179776668548584,3.3452069363666554,4,2016
1927,56466,36,4128203,21.0,0.9130434989929199,-0.09598192572593689,3.0284193307937337,4,2016
1927,117205,55,4128203,33.0,0.9428571462631226,0.2883588969707489,2.808455269253079,3,2016
1927,117308,3501,4128203,17.0,0.6296296119689941,-0.9741880297660828,2.7783467507588178,3,2016
1933,1157859,38,3506508,4.0,0.17391304671764374,,1.7834341133614973,2,2016
1936,1166445,90,5105259,23.0,0.9200000166893005,-0.23841720819473267,2.4270931661141124,3,2016
1938,88910,27,4128104,9.0,0.6000000238418579,-4.166606426239014,0.6254967512438379,1,2016
1939,90689,19,4113700,11.0,0.36666667461395264,-4.951110363006592,1.32697645127841,2,2016
1939,90691,23,4113700,5.0,0.4545454680919647,-1.1500880718231201,2.0261197087589506,3,2016
1939,90693,36,4113700,7.0,0.3181818127632141,-2.668804168701172,1.9722470128656584,3,2016
1939,114628,69,4113700,8.0,0.5,-3.5520331859588623,1.7261197341172647,2,2016
1945,116428,23,5107925,38.0,0.7755101919174194,-0.4356491267681122,2.134778383139519,3,2016
1945,95801,90,5107925,15.0,0.7894737124443054,3.640916585922241,3.499055066293458,4,2016
1952,80204,90,5101803,24.0,0.8275862336158752,-1.5122780799865723,2.8169577769051872,3,2016
1956,119814,36,2704302,6.0,0.6000000238418579,-1.5287538766860962,2.3398255114789914,3,2016
1956,351810,3501,2704302,2.0,0.10526315867900848,,2.221022375129262,3,2016
1961,117465,23,3301009,7.0,0.6363636255264282,0.9429296255111694,2.8676583686554937,3,2016
1961,51843,36,3301009,7.0,0.875,-1.4204716682434082,2.2349040144186425,3,2016
1961,117808,3501,3301009,2.0,0.3333333432674408,-5.117162704467773,2.1468077764729614,3,2016
1964,120739,28,3550308,,,,,SC,2016
1964,1117921,95,3550308,7.0,0.25,-0.3090727627277374,2.089308045611441,3,2016
1965,1072238,23,2704302,13.0,0.32499998807907104,-0.5938112735748291,2.702219313512021,3,2016
1970,110541,55,3201209,7.0,1.0,3.203796625137329,3.918935611948555,4,2016
1972,58173,38,3548807,7.0,0.12962962687015533,,2.2729545662821042,3,2016
1978,1108145,19,2304400,32.0,0.800000011920929,0.25301578640937805,3.1883495465838094,4,2016
1978,86392,23,2304400,78.0,0.7222222089767456,0.8750157952308655,3.3735440128244973,4,2016
1978,1107685,38,2304400,71.0,0.6893203854560852,0.05860285833477974,3.4470639634896907,4,2016
1978,119044,91,2304400,15.0,0.8333333134651184,4.0201592445373535,3.428854618858044,4,2016
1978,1057458,95,2304400,43.0,0.5308641791343689,0.284197062253952,2.9319396682572623,3,2016
1984,99736,92,3139409,5.0,1.0,6.8720526695251465,4.169520810544891,5,2016
1986,111202,6,3136702,86.0,0.8349514603614807,-0.19670291244983673,2.775542089769344,3,2016
1986,71475,23,3136702,42.0,0.591549277305603,-0.5768167972564697,2.5793642786129327,3,2016
1986,71869,36,3136702,40.0,0.8333333134651184,-0.46714234352111816,2.651948545114448,3,2016
1986,71477,3501,3136702,29.0,0.5272727012634277,-1.1487699747085571,2.600103943335698,3,2016
1988,1140282,3501,4202008,6.0,0.15789473056793213,,2.701377097778461,3,2016
1995,72681,12,2507507,108.0,0.782608687877655,-0.39422371983528137,2.9042109439372736,3,2016
1996,59116,36,5103403,37.0,0.7872340679168701,-1.256433367729187,1.567780912714882,2,2016
2005,88488,19,5107909,21.0,0.807692289352417,0.9247407913208008,3.215286864231218,4,2016
2005,118888,23,5107909,12.0,0.800000011920929,2.1632471084594727,3.2963853699546366,4,2016
2005,89780,36,5107909,13.0,0.9285714030265808,0.7726898789405823,2.7739368984625283,3,2016
2005,109543,55,5107909,17.0,0.8500000238418579,0.20278744399547577,2.9375764669512425,3,2016
2009,58862,19,3553708,9.0,0.4736842215061188,-4.539973735809326,1.7378803740851871,2,2016
2009,58870,23,3553708,9.0,0.40909090638160706,-0.38865599036216736,2.588099381251112,3,2016
2009,58864,36,3553708,16.0,0.695652186870575,-0.6220327019691467,2.333549755038103,3,2016
2023,1086150,19,2911709,19.0,0.6551724076271057,-1.5805511474609375,2.0106961773185614,3,2016
2023,80124,23,2911709,26.0,0.8387096524238586,-0.08396530896425247,2.6359605147526612,3,2016
2023,107068,28,2911709,9.0,1.0,-2.2291314601898193,2.252119865558058,3,2016
2023,100093,36,2911709,19.0,0.949999988079071,-0.08577383309602737,2.7629823446157586,3,2016
2023,100115,55,2911709,28.0,1.0,-0.06945686787366867,2.4920334787709697,3,2016
2027,71396,23,2504009,10.0,0.6666666865348816,-2.2856485843658447,2.0436201616726444,3,2016
2040,1142201,3501,3139409,6.0,0.2222222238779068,4.045338153839111,3.5152615631671744,4,2016
2041,92990,36,3115300,7.0,0.5384615659713745,-1.3099706172943115,2.397222346393236,3,2016
2043,120418,23,2305407,55.0,0.8333333134651184,0.3483244478702545,3.2458227695990054,4,2016
2043,123165,38,2305407,66.0,0.8684210777282715,-0.130951389670372,3.0752003738972844,4,2016
2056,59745,36,3555000,38.0,0.7916666865348816,-0.8816461563110352,2.3714533975120253,3,2016
2075,59120,36,2704302,,,,,SC,2016
2076,117747,6,2927408,22.0,0.5945945978164673,-1.1628022193908691,2.0206604275185263,3,2016
2076,98339,23,2927408,18.0,0.5625,-1.9293521642684937,2.3098346225582294,3,2016
2076,91183,27,2927408,6.0,0.6666666865348816,2.2183361053466797,2.911062425976106,3,2016
2076,88438,28,2927408,9.0,0.692307710647583,-1.1719340085983276,2.368499653351698,3,2016
2076,85734,36,2927408,3.0,0.4285714328289032,-2.8722105026245117,2.052679764946249,3,2016
2076,100664,38,2927408,22.0,0.5365853905677795,0.8484311699867249,3.332502171236873,4,2016
2076,100136,55,2927408,10.0,0.6666666865348816,0.023859620094299316,2.4628127636892407,3,2016
2076,101822,69,2927408,3.0,0.5,-1.6944142580032349,2.4327572399689767,3,2016
2076,1045497,3501,2927408,7.0,0.2800000011920929,-12.23199462890625,1.487928166342691,2,2016
2077,91189,19,4108304,18.0,0.8571428656578064,-0.6398089528083801,2.9347286557891312,3,2016
2077,56803,36,4108304,6.0,0.8571428656578064,1.2215207815170288,3.437028255228813,4,2016
2079,1118074,23,1503606,56.0,0.8615384697914124,-0.765191912651062,2.2261161383886363,3,2016
2082,72667,12,2507507,72.0,0.8674699068069458,0.5871019959449768,3.1595848954245467,4,2016
2082,110584,23,2507507,15.0,0.5555555820465088,-1.5229450464248657,2.4887252799467907,3,2016
2082,56618,28,2507507,26.0,0.7647058963775635,-0.7905218601226807,2.4041009286087798,3,2016
2082,57108,36,2507507,22.0,0.9166666865348816,0.3243824243545532,2.8540344550270036,3,2016
2085,59126,36,2927408,5.0,1.0,1.698877215385437,3.038467858334176,4,2016
2086,5000365,19,4108304,9.0,0.4285714328289032,-0.8339280486106873,2.2111663266804604,3,2016
2086,59140,36,4108304,9.0,0.4736842215061188,-1.1008188724517822,1.8959486294204864,2,2016
2098,1136729,38,2307700,23.0,0.30666667222976685,-3.460726737976074,1.4369420467137193,2,2016
2111,101248,5,2312908,21.0,0.807692289352417,-1.2264076471328735,2.3809955886700562,3,2016
2111,118958,19,2312908,58.0,0.7532467246055603,-0.7903286218643188,3.041835050658251,4,2016
2111,108690,23,2312908,141.0,0.7790055274963379,-0.24917005002498627,2.8571613796007,3,2016
2111,117916,28,2312908,63.0,0.7078651785850525,-0.16049739718437195,3.0313913652863627,4,2016
2111,108688,36,2312908,65.0,0.7471264600753784,-0.31313061714172363,2.99156904560775,4,2016
2111,100658,38,2312908,34.0,0.7727272510528564,-1.7610962390899658,2.8167930350212025,3,2016
2122,118882,23,2800308,109.0,0.5706806182861328,-0.08233478665351868,2.3554410598696456,3,2016
2122,5000308,28,2800308,76.0,0.723809540271759,-0.1786448210477829,2.3839679160968608,3,2016
2122,107658,36,2800308,62.0,0.6666666865348816,0.23785579204559326,2.3701019409998887,3,2016
2123,5000320,5,3520509,9.0,0.3214285671710968,-0.3180887997150421,2.3455573614436505,3,2016
2123,1135212,19,3520509,6.0,0.20000000298023224,0.8260430097579956,2.355030138672479,3,2016
2123,5000321,28,3520509,11.0,0.4583333432674408,4.163003921508789,3.3914244546590986,4,2016
2123,5000300,3501,3520509,14.0,0.4375,1.163810133934021,2.7198726554720762,3,2016
2132,99824,6,1200401,50.0,0.8064516186714172,0.1344730257987976,2.8283069141109243,3,2016
2132,98738,23,1200401,171.0,0.8769230842590332,-0.27003175020217896,2.6648641414482728,3,2016
2132,98059,36,1200401,50.0,0.8474576473236084,0.044362157583236694,3.092675693400744,4,2016
2132,1193613,55,1200401,40.0,0.800000011920929,-0.23142467439174652,2.6955997428096348,3,2016
2132,1192781,69,1200401,60.0,0.75,0.23438699543476105,2.7249579990278683,3,2016
2132,1193408,91,1200401,24.0,0.8275862336158752,-1.36545991897583,2.4783616837200784,3,2016
2132,72567,92,1200401,12.0,0.800000011920929,-1.9321973323822021,2.320873547619955,3,2016
2135,90681,6,2311306,76.0,0.8085106611251831,-0.48224151134490967,2.4616569485074793,3,2016
2135,71599,19,2311306,46.0,0.9019607901573181,0.5492842793464661,3.130139986424269,4,2016
2135,68998,23,2311306,32.0,0.9696969985961914,-0.6526817679405212,2.7224820294972947,3,2016
2135,71597,36,2311306,26.0,0.8965517282485962,-0.36248117685317993,2.8725179801268133,3,2016
2146,85799,38,1200401,72.0,0.782608687877655,-0.21036489307880402,2.7518416470152576,3,2016
2147,104478,23,1302603,98.0,0.6490066051483154,-0.1807112693786621,2.9575682603570908,4,2016
2147,1153405,27,1302603,37.0,0.9736841917037964,0.13925954699516296,3.093379576268177,4,2016
2147,104480,28,1302603,86.0,0.76106196641922,-0.6233692169189453,2.9310935074951967,3,2016
2147,98746,36,1302603,34.0,0.8500000238418579,-0.44445404410362244,2.95251217318201,4,2016
2147,82664,38,1302603,56.0,0.5137614607810974,-0.17673437297344208,3.08658719470902,4,2016
2147,1043865,55,1302603,75.0,0.8522727489471436,0.39923742413520813,3.114607990654726,4,2016
2148,1069977,23,1721000,54.0,0.675000011920929,-0.3720339238643646,2.308280620244477,3,2016
2149,1107133,23,5002704,28.0,0.6666666865348816,-1.1305783987045288,1.7921536133843958,2,2016
2149,1181233,3501,5002704,6.0,0.6666666865348816,3.484933853149414,2.442059604874605,3,2016
2150,1069987,23,2211001,50.0,0.8333333134651184,-1.1212815046310425,2.4231496499173693,3,2016
2150,98766,36,2211001,36.0,0.800000011920929,-0.1867828369140625,2.476973809297425,3,2016
2150,1070483,38,2211001,88.0,0.792792797088623,-0.14044441282749176,2.1677959459489786,3,2016
2158,105916,19,2503704,24.0,0.8571428656578064,0.22513549029827118,2.335150797290234,3,2016
2158,54975,23,2503704,59.0,0.7972972989082336,-0.06183468922972679,2.3478969976502158,3,2016
2158,81351,36,2503704,54.0,0.931034505367279,0.040948573499917984,2.4170967389754487,3,2016
2158,107823,38,2503704,36.0,0.8181818127632141,-0.30731508135795593,2.087552050223341,3,2016
2158,108706,55,2503704,60.0,0.9836065769195557,-0.3125614821910858,2.1395624976288534,3,2016
2160,1174478,27,4119905,4.0,0.5,3.6182126998901367,3.3015153742543513,4,2016
2160,117968,3501,4119905,18.0,0.4864864945411682,-1.7144477367401123,1.9653220467006807,3,2016
2168,59094,36,5002704,5.0,0.625,-3.8883793354034424,1.5610806525303778,2,2016
2168,1190587,38,5002704,10.0,0.7692307829856873,-1.0268890857696533,2.09700758582908,3,2016
2174,1069984,23,4216602,18.0,0.4736842215061188,0.2594771087169647,2.6387477251079647,3,2016
2175,117775,23,4202404,6.0,0.375,0.39883580803871155,2.7951305482238578,3,2016
2175,118708,28,4202404,12.0,0.375,2.213263511657715,3.4089653149743606,4,2016
2175,1059329,36,4202404,11.0,0.5,1.3112379312515259,3.449009139749965,4,2016
2175,1059323,55,4202404,15.0,0.7142857313156128,2.962041139602661,3.8776178903546676,4,2016
2175,1116404,69,4202404,11.0,0.40740740299224854,2.1438825130462646,3.1894914671326684,4,2016
2175,1114619,95,4202404,9.0,0.36000001430511475,3.211456060409546,4.00380255829488,5,2016
2175,122592,3501,4202404,25.0,0.3787878751754761,-1.5210354328155518,2.7614859179265094,3,2016
2180,1103792,38,2304400,82.0,0.5,-0.016990143805742264,2.3723958314842664,3,2016
2183,92011,92,3547809,,,,,SC,2016
2186,54330,38,1302603,3.0,0.5,-2.873110294342041,2.0196998323383033,3,2016
2186,1161125,92,1302603,26.0,0.7222222089767456,-1.681244969367981,1.8806340233428143,2,2016
2189,98061,23,2111300,102.0,0.9357798099517822,-0.15979242324829102,2.7476109696598807,3,2016
2191,98723,23,4314407,63.0,0.7682926654815674,-0.8133914470672607,1.7863164384208625,2,2016
2191,1205554,3501,4314407,,,,2.521790035841157,3,2016
2194,5000331,23,4315602,43.0,0.8775510191917419,-1.0448827743530273,2.0243328208508857,3,2016
2194,104382,36,4315602,48.0,0.9230769276618958,-0.5134317874908447,2.0506345623587143,3,2016
2198,115394,92,4314902,4.0,0.4444444477558136,5.697172164916992,2.8799720176288903,3,2016
2200,5000183,23,3145059,15.0,0.9375,-1.529313325881958,2.052961447428807,3,2016
2222,1141771,23,2924009,72.0,0.7272727489471436,-0.03597947582602501,2.6371510483020866,3,2016
2222,1166253,55,2924009,56.0,0.875,0.4663322865962982,2.609618153863986,3,2016
2240,1076092,38,2304400,22.0,0.5116279125213623,-0.7446003556251526,2.1294597543594005,3,2016
2242,5000317,23,2611606,37.0,0.6379310488700867,-0.8800330758094788,2.359933910180494,3,2016
2242,99210,36,2611606,15.0,0.7142857313156128,0.12849800288677216,2.4105678385616223,3,2016
2242,5000318,38,2611606,14.0,0.5600000023841858,-0.7424904108047485,2.1122049173850233,3,2016
2244,99619,36,2704302,10.0,0.6666666865348816,0.3101866841316223,1.6877006873860043,2,2016
2271,94248,19,3131307,,,,,SC,2016
2271,88484,23,3131307,14.0,0.4000000059604645,0.028149353340268135,2.511047436859199,3,2016
2271,96432,28,3131307,43.0,0.7166666388511658,-1.3143432140350342,2.2480545935321623,3,2016
2271,96434,3501,3131307,20.0,0.5882353186607361,0.32940566539764404,2.601766097209841,3,2016
2279,80133,28,3509502,12.0,0.4000000059604645,0.5396491885185242,2.9647819637008763,4,2016
2279,58999,36,3509502,22.0,0.6285714507102966,0.36898231506347656,3.0440005344022723,4,2016
2279,80141,55,3509502,47.0,0.7121211886405945,-0.3475387990474701,2.6654049802347997,3,2016
2279,359003,3501,3509502,12.0,0.3870967626571655,0.562786340713501,3.0144599292463337,4,2016
2288,104608,90,5218805,12.0,0.4137931168079376,3.6441354751586914,3.0296457423479586,4,2016
2323,75774,17,1100304,13.0,0.48148149251937866,-4.728231906890869,1.0495513031166552,2,2016
2323,75778,38,1100304,1.0,1.0,,,SC,2016
2323,75776,51,1100304,5.0,0.5,-6.767663478851318,0.5714592154419318,1,2016
2324,1058983,23,4216602,18.0,0.6428571343421936,-0.7929641008377075,2.0018941401243397,3,2016
2324,1058962,36,4216602,8.0,0.5333333611488342,-1.2942196130752563,2.200740622936989,3,2016
2324,73494,38,4216602,3.0,0.6000000238418579,-1.8713005781173706,1.9886641758965051,3,2016
2336,118714,17,5220108,34.0,0.7555555701255798,-1.328048586845398,2.4147031883089074,3,2016
2336,96365,19,5220108,18.0,0.8571428656578064,0.12230673432350159,3.090177158007034,4,2016
2336,88918,23,5220108,21.0,0.807692289352417,0.5003827810287476,2.990587820709973,4,2016
2336,96363,36,5220108,18.0,0.75,-0.8495688438415527,2.7308627397904166,3,2016
2336,103956,90,5220108,3.0,0.5,-5.489689826965332,2.3158577571805714,3,2016
2336,96247,92,5220108,3.0,0.4285714328289032,-3.5911974906921387,2.3601053857202956,3,2016
2343,88566,38,1200401,29.0,0.8787878751754761,0.04578837752342224,2.8479935295460006,3,2016
2348,67500,23,3530706,6.0,0.375,1.662901520729065,2.7916609033344213,3,2016
2348,117510,28,3530706,7.0,0.6363636255264282,0.1355298012495041,2.241938526425458,3,2016
2350,5000042,23,1500800,15.0,0.7894737124443054,-0.5352568030357361,2.237543128579061,3,2016
2362,90483,12,2504009,101.0,0.8416666388511658,-2.683708906173706,1.761681632659277,2,2016
2362,80865,23,2504009,22.0,0.8148148059844971,-0.42512819170951843,3.126036155890577,4,2016
2362,80871,36,2504009,35.0,0.7777777910232544,-0.1248912438750267,3.2238089117931996,4,2016
2365,99851,17,1721000,10.0,0.5555555820465088,-0.3467683494091034,2.728117547377188,3,2016
2365,99853,51,1721000,10.0,0.6666666865348816,1.4677934646606445,2.7355429960598485,3,2016
2365,104096,92,1721000,18.0,0.8999999761581421,1.288893222808838,2.5736539165039125,3,2016
2368,67156,6,3509502,29.0,0.90625,1.2064605951309204,4.117811743305006,5,2016
2383,122802,6,4314100,34.0,0.8500000238418579,0.15106363594532013,3.245819340304232,4,2016
2409,5277,6,2604106,75.0,0.9036144614219666,0.28679952025413513,2.9844989405455125,4,2016
2409,89996,19,2604106,69.0,0.862500011920929,0.13357987999916077,2.726068497745381,3,2016
2409,89994,23,2604106,60.0,0.9677419066429138,0.4930689334869385,2.810598625204085,3,2016
2409,67261,36,2604106,63.0,0.9264705777168274,0.03613369166851044,2.732938575042398,3,2016
2409,5000194,38,2604106,10.0,0.7692307829856873,1.734899640083313,3.259288057008609,4,2016
2409,67291,55,2604106,56.0,0.9491525292396545,0.06267280131578445,2.996655586233809,4,2016
