ies,orgacad,catadm,curso,area,municipio,Nci,Ncp,enade,N,fracN,idd,cpc,cpcf,ano,adm
1838,Faculdade,Privada,1190116,94,3550308,2,2,3.627377986907959,2.0,1.0,6.919477939605713,,Curso não reconhecido até 31/12/2015,2015,priv
1854,Faculdade,Privada,105500,94,3543907,46,41,2.080045700073242,15.0,0.3658536672592163,-0.8100171685218811,2.40697163098536,3,2015,priv
1879,Faculdade,Privada,95035,94,4101804,151,74,1.9196531772613525,33.0,0.44594594836235046,0.1944294273853302,3.1349655233692326,4,2015,priv
1892,Faculdade,Privada,1154371,94,3518800,104,70,1.418553352355957,31.0,0.44285714626312256,-1.1470767259597778,3.0108929155575157,4,2015,priv
1892,Faculdade,Privada,1159052,94,3518800,8,4,1.140733242034912,,,,2.481717135952903,3,2015,priv
1900,Faculdade,Privada,1203636,94,4106902,17,13,1.6963491439819336,6.0,0.4615384638309479,-3.0344858169555664,,Curso não reconhecido até 31/12/2015,2015,priv
1901,Faculdade,Privada,1082340,94,3170206,9,7,0.5221887826919556,2.0,0.2857142984867096,-13.795164108276367,1.3210942176165381,2,2015,priv
1907,Faculdade,Privada,79638,94,4105805,41,36,2.374774932861328,11.0,0.3055555522441864,-2.419337511062622,1.6149927862718243,2,2015,priv
1939,Faculdade,Privada,115416,94,4113700,9,9,2.6259520053863525,3.0,0.3333333432674408,0.7061792612075806,2.7543978036671506,3,2015,priv
1949,Faculdade,Privada,110512,94,3536505,26,25,2.2667489051818848,8.0,0.3199999928474426,1.1617356538772583,2.4325249400983364,3,2015,priv
1965,Faculdade,Privada,1120587,94,2704302,9,8,3.1264171600341797,3.0,0.375,2.27547025680542,3.1420289230501073,4,2015,priv
1980,Faculdade,Privada,1204166,94,4211306,17,16,2.7356767654418945,6.0,0.375,0.3145048916339874,,Curso não reconhecido até 31/12/2015,2015,priv
1986,Centro Universitário,Privada,119168,94,3136702,20,13,3.0996320247650146,6.0,0.4615384638309479,6.533695220947266,3.7202588441244893,4,2015,priv
2010,Faculdade,Privada,99958,94,3552205,9,8,2.5693886280059814,4.0,0.5,-1.5737029314041138,2.684669710820227,3,2015,priv
2122,Faculdade,Privada,1071054,94,2800308,20,17,2.4602103233337402,11.0,0.6470588445663452,2.0709264278411865,2.904124211088181,3,2015,priv
2123,Faculdade,Privada,1079060,94,3520509,34,34,3.2567031383514404,11.0,0.3235294222831726,5.459024429321289,3.236039349331965,4,2015,priv
2145,Faculdade,Privada,95661,94,3106200,12,9,2.934150218963623,7.0,0.7777777910232544,3.2516860961914062,3.4030329541677005,4,2015,priv
2147,Faculdade,Privada,1149905,94,1302603,158,155,1.6381971836090088,82.0,0.5290322303771973,-0.28088200092315674,3.236410281669409,4,2015,priv
2160,Faculdade,Privada,1174479,94,4119905,16,16,3.528237819671631,8.0,0.5,4.002985954284668,3.3229968099266385,4,2015,priv
2171,Faculdade,Privada,1181236,94,3106200,9,9,2.642299175262451,5.0,0.5555555820465088,0.8081691861152649,2.5342532292784505,3,2015,priv
2183,Centro Universitário,Privada,1174134,94,3547809,69,57,1.4916170835494995,21.0,0.3684210479259491,-0.8515346050262451,,Curso não reconhecido até 31/12/2015,2015,priv
2233,Faculdade,Privada,1173385,94,3106200,43,31,1.9362761974334717,23.0,0.7419354915618896,-1.971168875694275,,Curso não reconhecido até 31/12/2015,2015,priv
2241,Faculdade,Privada,1181361,94,3136702,29,21,3.303647518157959,13.0,0.6190476417541504,3.2977535724639893,2.6206729135437246,3,2015,priv
2341,Faculdade,Privada,1029273,94,3510609,46,36,0.9273688793182373,5.0,0.1388888955116272,,1.899132814662352,2,2015,priv
2348,Faculdade,Privada,1126150,94,3530706,24,22,2.642721176147461,3.0,0.13636364042758942,,2.1520992614212706,3,2015,priv
2408,Faculdade,Privada,1160150,94,3548500,23,19,2.3138587474823,11.0,0.5789473652839661,-1.7380058765411377,1.87779349929031,2,2015,priv
2451,Faculdade,Privada,101385,94,1501402,22,4,0.870107889175415,3.0,0.75,-2.581200122833252,1.4654102366840103,2,2015,priv
2497,Faculdade,Privada,1136638,94,2304400,11,11,3.937822103500366,3.0,0.27272728085517883,3.768326997756958,3.97086310939069,5,2015,priv
2565,Centro Universitário,Privada,1143501,94,3300456,46,32,2.0305707454681396,11.0,0.34375,-0.064121775329113,2.4667063190291523,3,2015,priv
2569,Faculdade,Privada,106464,94,3205309,52,51,2.9468111991882324,20.0,0.3921568691730499,0.6758365035057068,2.4155385861967833,3,2015,priv
2625,Faculdade,Privada,74828,94,3549904,81,54,1.3235703706741333,18.0,0.3333333432674408,-2.523427724838257,2.011348516019524,3,2015,priv
2835,Centro Universitário,Privada,1130259,94,2611606,27,7,0.515315055847168,3.0,0.4285714328289032,-8.429162979125977,1.7605193336030611,2,2015,priv
2950,Faculdade,Privada,1036344,94,4314902,21,18,2.635340690612793,6.0,0.3333333432674408,-1.988755226135254,2.4535584787592644,3,2015,priv
3008,Faculdade,Privada,1153356,94,3549904,7,4,3.1969192028045654,,,,2.7298418649280323,3,2015,priv
3099,Faculdade,Privada,1129255,94,2507507,19,16,1.7857482433319092,7.0,0.4375,-0.4739266037940979,2.9242694349814293,3,2015,priv
3165,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,1127888,94,3170206,70,61,3.238584280014038,39.0,0.6393442749977112,0.4073576033115387,3.0056157046224348,4,2015,pub
3169,Faculdade,Privada,74822,94,3509502,13,12,2.5560686588287354,5.0,0.4166666567325592,3.1529643535614014,3.103908844963236,4,2015,priv
3171,Faculdade,Privada,1085211,94,4320008,7,7,2.4749927520751953,,,,2.2665578132196824,3,2015,priv
3183,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,1284835,94,2802908,7,7,3.091709613800049,4.0,0.5714285969734192,-0.6677069067955017,,Curso não reconhecido até 31/12/2015,2015,pub
3268,Faculdade,Privada,1131730,94,2913606,15,14,1.954062819480896,12.0,0.8571428656578064,-1.1630961894989014,2.2002136328243624,3,2015,priv
3279,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,1161237,94,3162500,49,39,3.3869380950927734,33.0,0.8461538553237915,0.6338568329811096,3.292285313502431,4,2015,pub
3294,Faculdade,Privada,75915,94,3518800,157,111,1.3336374759674072,36.0,0.3243243098258972,-1.028581142425537,3.02243001369898,4,2015,priv
3307,Faculdade,Privada,104702,94,3543907,3,1,,,,,,Curso não reconhecido até 31/12/2015,2015,priv
3323,Faculdade,Privada,119958,94,3509502,92,73,2.4347877502441406,30.0,0.4109589159488678,0.8897389769554138,2.1331373028619334,3,2015,priv
3332,Faculdade,Privada,112436,94,3304557,32,31,1.9008510112762451,8.0,0.25806450843811035,-3.2826452255249023,1.5651302423075812,2,2015,priv
3333,Faculdade,Privada,107984,94,4305108,34,27,2.5464861392974854,8.0,0.29629629850387573,-0.48743680119514465,2.8940218251124583,3,2015,priv
3368,Centro Universitário,Privada,88184,94,3170701,21,20,3.5849251747131348,13.0,0.6499999761581421,2.7422807216644287,3.477990266348987,4,2015,priv
3411,Faculdade,Privada,1040554,94,3525003,18,12,0.6123402714729309,7.0,0.5833333134651184,-5.348223686218262,1.9339847298700676,2,2015,priv
3430,Faculdade,Privada,109808,94,3170206,35,20,2.5233263969421387,11.0,0.550000011920929,1.3236814737319946,3.0279690215861144,4,2015,priv
3456,Faculdade,Privada,95797,94,3509502,11,7,2.375164747238159,3.0,0.4285714328289032,-8.209552764892578,1.4460161191669627,2,2015,priv
3680,Faculdade,Privada,1165580,94,2304400,40,40,2.7498281002044678,20.0,0.5,0.09467216581106186,3.589006212975769,4,2015,priv
3772,Faculdade,Privada,107578,94,4314902,8,8,1.2522317171096802,3.0,0.375,-6.3004326820373535,1.5735650861396988,2,2015,priv
3779,Faculdade,Privada,86528,94,3547809,57,31,2.629671573638916,10.0,0.32258063554763794,2.6978304386138916,2.932673695623658,3,2015,priv
3817,Faculdade,Privada,1133599,94,2507507,32,30,2.1063785552978516,17.0,0.5666666626930237,1.108255386352539,2.6237498509283754,3,2015,priv
3849,Universidade,Federal,1100883,94,1702109,50,48,3.088263988494873,30.0,0.625,0.09862983226776123,2.895816206875751,3,2015,pub
3948,Faculdade,Privada,110212,94,4202404,14,12,3.6579737663269043,3.0,0.25,6.136058807373047,3.1676750534516165,4,2015,priv
3955,Faculdade,Privada,1159354,94,3115300,19,19,3.7127280235290527,8.0,0.42105263471603394,4.124903202056885,,Curso não reconhecido até 31/12/2015,2015,priv
3962,Faculdade,Privada,73638,94,2927408,23,20,3.1756131649017334,10.0,0.5,2.430354595184326,2.832966656707584,3,2015,priv
3985,Centro Universitário,Privada,118832,94,3550308,38,32,1.7417442798614502,17.0,0.53125,-0.5115670561790466,3.082432246755848,4,2015,priv
3985,Centro Universitário,Privada,1265024,94,3550308,14,13,3.245060682296753,1.0,0.07692307978868484,,3.5429991599517185,4,2015,priv
3992,Faculdade,Privada,118792,94,5300108,11,8,1.3020464181900024,2.0,0.25,-8.895062446594238,1.6066494689255162,2,2015,priv
4009,Faculdade,Privada,86492,94,4106902,33,25,2.727269411087036,13.0,0.5199999809265137,2.74538516998291,2.8204025074769934,3,2015,priv
4017,Centro Universitário,Privada,97033,94,3525904,53,49,1.6564841270446777,14.0,0.2857142984867096,-3.663905620574951,2.2374249325625453,3,2015,priv
4020,Faculdade,Estadual,75345,94,3507506,44,16,2.652667999267578,7.0,0.4375,1.8161368370056152,2.741755652686298,3,2015,pub
4022,Faculdade,Estadual,104578,94,3525904,103,95,3.4803314208984375,46.0,0.4842105209827423,0.2946116626262665,2.900760992712309,3,2015,pub
4023,Faculdade,Estadual,1153331,94,3529401,109,88,3.3252341747283936,52.0,0.5909090638160706,0.09759842604398727,,Curso não reconhecido até 31/12/2015,2015,pub
4026,Faculdade,Estadual,75355,94,3550308,106,95,3.3183579444885254,58.0,0.6105263233184814,0.2875153720378876,2.6488067835048925,3,2015,pub
4030,Centro Universitário,Privada,123306,94,3301009,11,9,1.0022087097167969,4.0,0.4444444477558136,-7.3442888259887695,1.779873677477909,2,2015,priv
4042,Faculdade,Privada,99382,94,5300108,4,4,3.2943339347839355,2.0,0.5,6.491979598999023,3.440801002771849,4,2015,priv
4045,Faculdade,Privada,79614,94,4106902,2,0,,,,,,SC,2015,priv
4092,Faculdade,Privada,84957,94,4204301,57,41,1.5322076082229614,16.0,0.39024388790130615,-2.7346861362457275,1.5625792911105016,2,2015,priv
4096,Faculdade,Privada,99932,94,4314902,14,14,3.444295883178711,6.0,0.4285714328289032,2.0745797157287598,3.032434672018687,4,2015,priv
4118,Faculdade,Privada,1133038,94,2610707,62,49,2.1967270374298096,24.0,0.4897959232330322,1.1535899639129639,2.708235916105559,3,2015,priv
4150,Faculdade,Privada,100004,94,3538709,35,25,1.6543781757354736,8.0,0.3199999928474426,-0.5900431871414185,2.709621872005478,3,2015,priv
4153,Faculdade,Privada,1133149,94,2611606,165,59,2.149293899536133,29.0,0.49152541160583496,-0.5349573493003845,2.6763840878636507,3,2015,priv
4169,Faculdade,Privada,1059805,94,3510609,90,63,1.633131980895996,21.0,0.3333333432674408,-1.782492995262146,2.3645464097714752,3,2015,priv
4218,Faculdade,Privada,111672,94,3149309,14,14,2.7817726135253906,1.0,0.0714285746216774,,2.3460939464368393,3,2015,priv
4277,Faculdade,Privada,1161836,94,1302603,89,76,1.8326599597930908,30.0,0.3947368562221527,-0.49077320098876953,2.8147512748606105,3,2015,priv
4420,Faculdade,Privada,1111762,94,2609600,10,8,3.0081448554992676,5.0,0.625,3.0728046894073486,3.167457523561785,4,2015,priv
4460,Faculdade,Privada,1151292,94,2927408,68,13,1.7590243816375732,6.0,0.4615384638309479,-2.115086793899536,,Curso não reconhecido até 31/12/2015,2015,priv
4584,Faculdade,Privada,88600,94,4106902,29,25,2.378166913986206,6.0,0.23999999463558197,3.8679051399230957,2.786004973893589,3,2015,priv
4702,Faculdade,Privada,111146,94,2611606,33,23,0.8798476457595825,7.0,0.30434781312942505,-5.7686448097229,2.513881866652627,3,2015,priv
4742,Faculdade,Privada,1158402,94,2609600,36,36,1.7367368936538696,21.0,0.5833333134651184,-1.546016812324524,2.0770103972820726,3,2015,priv
4766,Faculdade,Privada,106968,94,3118601,71,55,3.1662800312042236,26.0,0.4727272689342499,1.3338373899459839,3.294282828368856,4,2015,priv
4784,Faculdade,Privada,1077956,94,2304400,20,13,2.1414523124694824,4.0,0.3076923191547394,6.3168182373046875,2.965880052652879,4,2015,priv
4786,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,1127161,94,1718204,74,70,1.7665966749191284,46.0,0.6571428775787354,-0.4930596947669983,2.1248814143377603,3,2015,pub
4873,Faculdade,Privada,119793,94,3554102,10,3,2.401681423187256,,,,2.1575894882599056,3,2015,priv
4962,Centro Universitário,Privada,115631,94,3167202,198,40,2.787419557571411,27.0,0.675000011920929,1.0347248315811157,2.7213548576375506,3,2015,priv
5052,Faculdade,Estadual,1307325,94,3306008,60,53,3.0982120037078857,18.0,0.3396226465702057,1.2924124002456665,,Curso não reconhecido até 31/12/2015,2015,pub
5312,Faculdade,Privada,1072001,94,3504107,34,29,2.2096524238586426,16.0,0.5517241358757019,-0.3654412031173706,2.5100898042844513,3,2015,priv
5403,Faculdade,Privada,58008,94,4106902,35,31,2.3985843658447266,16.0,0.5161290168762207,-3.334949493408203,2.5066000898009904,3,2015,priv
5591,Faculdade,Privada,59350,94,4106902,42,35,2.6438698768615723,20.0,0.5714285969734192,0.6942377090454102,2.74667938824354,3,2015,priv
5669,Faculdade,Privada,112988,94,3549904,97,60,1.1652734279632568,18.0,0.30000001192092896,-4.379703521728516,1.6125397164894035,2,2015,priv
12784,Faculdade,Privada,1109815,94,4313409,7,7,3.82092022895813,5.0,0.7142857313156128,0.9596491456031799,3.201117880567957,4,2015,priv
14069,Faculdade,Privada,1078747,94,3541000,29,18,2.456266403198242,4.0,0.2222222238779068,3.270869255065918,2.936143664005144,3,2015,priv
14090,Faculdade,Privada,107454,94,3106705,43,43,2.7772257328033447,23.0,0.5348837375640869,0.5672575235366821,2.8373609867057104,3,2015,priv
14246,Faculdade,Privada,121382,94,3170107,30,29,2.110746383666992,5.0,0.17241379618644714,,1.7227085509115703,2,2015,priv
14248,Faculdade,Privada,95383,94,3170206,60,50,2.272338628768921,24.0,0.47999998927116394,-0.2574149966239929,2.5965154146185534,3,2015,priv
14249,Faculdade,Privada,96617,94,3118007,31,30,1.152421236038208,7.0,0.23333333432674408,-6.316630840301514,1.0842476660593068,2,2015,priv
14401,Faculdade,Privada,1100534,94,3540606,16,15,2.171199083328247,5.0,0.3333333432674408,-0.8977904319763184,2.0714819083842455,3,2015,priv
14858,Faculdade,Privada,1108097,94,3516309,14,12,0.9661661386489868,3.0,0.25,-0.9536213874816895,1.916401771712908,2,2015,priv
15507,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,5000480,94,1200401,52,46,2.4765076637268066,42.0,0.9130434989929199,-0.10829798877239227,2.3011108576641552,3,2015,pub
15581,Faculdade,Estadual,1150371,94,3549904,52,37,4.172228813171387,21.0,0.5675675868988037,0.7550414204597473,3.285634030620701,4,2015,pub
15688,Faculdade,Estadual,1150458,94,3550308,71,66,3.253983736038208,36.0,0.5454545617103577,0.82319176197052,,Curso não reconhecido até 31/12/2015,2015,pub
15715,Faculdade,Estadual,1150327,94,3527108,39,37,2.218217611312866,11.0,0.29729729890823364,-0.1912093162536621,2.8619317371122337,3,2015,pub
15752,Faculdade,Estadual,1150426,94,3518800,65,55,3.569209098815918,26.0,0.4727272689342499,2.4950010776519775,3.225160504446519,4,2015,pub
16395,Faculdade,Estadual,1183601,94,3510609,54,46,3.1864404678344727,15.0,0.32608696818351746,-0.028045615181326866,,Curso não reconhecido até 31/12/2015,2015,pub
1,Universidade,Federal,1113617,100,5103403,17,15,2.1248533725738525,2.0,0.13333334028720856,,2.58818582893635,3,2015,pub
2,Universidade,Federal,101548,100,5300108,64,35,2.0867178440093994,4.0,0.11428571492433548,,2.881693648710003,3,2015,pub
3,Universidade,Federal,1116573,100,2806701,59,51,2.3972465991973877,8.0,0.1568627506494522,,2.7801707195566547,3,2015,pub
4,Universidade,Federal,1183006,100,1302603,5,1,,,,,,SC,2015,pub
5,Universidade,Federal,123498,100,2211001,84,72,1.4091912508010864,40.0,0.5555555820465088,-0.1876097172498703,,Curso não reconhecido até 31/12/2015,2015,pub
6,Universidade,Federal,111502,100,3146107,186,144,2.396653652191162,104.0,0.7222222089767456,0.054874517023563385,,Curso não reconhecido até 31/12/2015,2015,pub
17,Universidade,Federal,1137878,100,3170206,55,43,2.7785377502441406,5.0,0.11627907305955887,,3.402424878014391,4,2015,pub
29,Universidade,Estadual,1151706,100,2304400,34,23,0.8936838507652283,4.0,0.17391304671764374,,,Curso não reconhecido até 31/12/2015,2015,pub
40,Universidade,Estadual,1179874,100,2927408,453,399,1.418918251991272,165.0,0.4135338366031647,-0.1992141604423523,,Curso não reconhecido até 31/12/2015,2015,pub
43,Universidade,Estadual,117348,100,4205407,71,62,2.957388162612915,40.0,0.6451612710952759,-0.18656660616397858,3.3486504735032736,4,2015,pub
43,Universidade,Estadual,122560,100,4205407,7,5,2.133396863937378,2.0,0.4000000059604645,-2.3561172485351562,2.505851381412605,3,2015,pub
47,Universidade,Estadual,1182836,100,5201108,16,8,0.0,1.0,0.125,,0.7318138592409218,1,2015,pub
54,Universidade,Estadual,122968,100,3526902,39,32,1.301339864730835,22.0,0.6875,-5.628711700439453,,Curso não reconhecido até 31/12/2015,2015,pub
54,Universidade,Estadual,1297385,100,3509502,2,1,,,,,,Curso não reconhecido até 31/12/2015,2015,pub
56,Universidade,Estadual,22176,100,3503208,148,125,2.117431163787842,105.0,0.8399999737739563,-0.982042133808136,2.871906905304968,3,2015,pub
57,Universidade,Estadual,1134434,100,4115200,62,41,1.06364107131958,7.0,0.17073170840740204,,2.202810085923245,3,2015,pub
107,Universidade,Federal,1174241,100,3162500,187,162,2.8826472759246826,50.0,0.3086419701576233,-0.01769580878317356,,Curso não reconhecido até 31/12/2015,2015,pub
151,Faculdade,Privada,27540,100,3550308,35,33,3.6940500736236572,26.0,0.7878788113594055,-6.03980016708374,2.505903748533021,3,2015,priv
409,Universidade,Estadual,1188221,100,2611606,27,17,2.784217596054077,11.0,0.6470588445663452,2.4427669048309326,,Curso não reconhecido até 31/12/2015,2015,pub
550,Universidade,Estadual,5001295,100,2504009,59,41,1.2911851406097412,13.0,0.31707316637039185,-1.438531756401062,,Curso não reconhecido até 31/12/2015,2015,pub
568,Universidade,Estadual,1143730,100,2111300,89,63,2.0426535606384277,16.0,0.2539682686328888,0.03919404745101929,,Curso não reconhecido até 31/12/2015,2015,pub
569,Universidade,Federal,1203245,100,1501402,87,82,2.8998117446899414,30.0,0.3658536672592163,0.8053536415100098,3.0766836893886733,4,2015,pub
570,Universidade,Federal,1151028,100,2408102,96,82,1.724715232849121,40.0,0.4878048896789551,-0.505209743976593,2.956263052730995,4,2015,pub
571,Universidade,Federal,1113245,100,4106902,32,26,2.0314760208129883,3.0,0.11538461595773697,,2.674886953431673,3,2015,pub
572,Universidade,Federal,1125326,100,3306305,18,14,3.3513782024383545,13.0,0.9285714030265808,1.341442346572876,3.607269807354041,4,2015,pub
572,Universidade,Federal,1151651,100,3303302,147,128,3.3397717475891113,56.0,0.4375,1.0684797763824463,3.541030023537452,4,2015,pub
574,Universidade,Federal,1105183,100,3305554,28,25,2.286292314529419,24.0,0.9599999785423279,-0.10220547020435333,3.054604207289673,4,2015,pub
577,Universidade,Federal,1140063,100,2704302,37,34,2.1685571670532227,12.0,0.3529411852359772,-0.10476601123809814,,Curso não reconhecido até 31/12/2015,2015,pub
577,Universidade,Federal,1151781,100,2700300,47,44,1.8977292776107788,34.0,0.7727272510528564,0.17214040458202362,2.768041149996753,3,2015,pub
582,Universidade,Federal,1134798,100,4316907,71,61,2.278034210205078,11.0,0.1803278625011444,,,Curso não reconhecido até 31/12/2015,2015,pub
585,Universidade,Federal,123582,100,4205407,29,19,3.3781657218933105,1.0,0.05263157933950424,,3.640389397080369,4,2015,pub
586,Universidade,Federal,1114296,100,3304557,123,112,2.429299831390381,110.0,0.9821428656578064,-1.6361863613128662,,Curso não reconhecido até 31/12/2015,2015,pub
587,Universidade,Federal,1152250,100,2611606,144,105,2.2267494201660156,103.0,0.9809523820877075,-0.7885332107543945,2.626491162563102,3,2015,pub
592,Universidade,Federal,150124,100,3138203,81,76,3.1419103145599365,72.0,0.9473684430122375,0.1688154637813568,3.723674592746422,4,2015,pub
592,Universidade,Federal,1148207,100,3138203,114,88,2.9755992889404297,19.0,0.21590909361839294,-0.3674662709236145,,Curso não reconhecido até 31/12/2015,2015,pub
595,Universidade,Federal,1160421,100,3170701,23,20,3.2729828357696533,1.0,0.05000000074505806,,3.408442733008757,4,2015,pub
596,Universidade,Federal,1168159,100,3121605,42,40,2.750606060028076,10.0,0.25,3.2484254837036133,3.6328732419512773,4,2015,pub
693,Universidade,Federal,115472,100,3304557,93,84,3.213747262954712,75.0,0.8928571343421936,-0.9293743968009949,2.8334230654982924,3,2015,pub
719,Universidade,Estadual,1177442,100,5102504,563,502,0.6022028923034668,153.0,0.30478087067604065,-0.40615302324295044,2.1496599473927507,3,2015,pub
730,Universidade,Estadual,1142486,100,4119905,16,10,2.340297222137451,,,,2.8401611666462223,3,2015,pub
890,Faculdade,Estadual,17439,100,3106200,64,62,5.0,59.0,0.9516128897666931,0.5546247959136963,3.7737039542728987,4,2015,pub
1028,Universidade,Estadual,1185307,100,5003702,149,114,1.1573596000671387,32.0,0.28070175647735596,-0.11953911185264587,2.763184402296538,3,2015,pub
1396,Centro Universitário,Privada,59812,100,4108304,2,1,,,,,,SC,2015,priv
2409,Faculdade,Privada,5000189,100,2604106,13,12,1.7149147987365723,11.0,0.9166666865348816,1.5830556154251099,2.666895271939813,3,2015,priv
3160,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,1141424,100,2704302,18,14,1.466663122177124,2.0,0.1428571492433548,,,Curso não reconhecido até 31/12/2015,2015,pub
4925,Universidade,Federal,1161406,100,3548708,38,29,4.153083324432373,28.0,0.9655172228813171,0.315702348947525,4.055019557038854,5,2015,pub
4962,Centro Universitário,Privada,100210,100,3167202,17,0,,,,,,SC,2015,priv
5242,Universidade,Estadual,111302,100,2704302,29,20,1.2064136266708374,10.0,0.5,-3.510659694671631,1.2329115982518357,2,2015,pub
14408,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,1180457,100,5300108,25,19,3.3189339637756348,14.0,0.7368420958518982,1.135689616203308,3.336500254668775,4,2015,pub
15497,Universidade,Federal,1139343,100,2311603,73,70,2.2125964164733887,61.0,0.8714285492897034,0.4102458655834198,,Curso não reconhecido até 31/12/2015,2015,pub
18759,Universidade,Federal,1127894,100,2307304,31,29,3.1500024795532227,29.0,1.0,0.8083892464637756,3.020403571184591,4,2015,pub
10,Universidade,Privada,50077,101,4106902,13,11,2.175203800201416,2.0,0.1818181872367859,,3.0127055798581672,4,2015,priv
10,Universidade,Privada,80612,101,4113700,27,26,3.5189480781555176,1.0,0.03846153989434242,,3.089098633554573,4,2015,priv
11,Universidade,Privada,52551,101,2611606,39,28,3.1906778812408447,3.0,0.1071428582072258,,3.468614666334545,4,2015,priv
21,Universidade,Privada,1880,101,4314902,17,17,3.5199756622314453,1.0,0.05882352963089943,,3.24146061225721,4,2015,priv
22,Universidade,Privada,41853,101,3550308,201,108,2.412106990814209,19.0,0.17592592537403107,,2.8653420279482007,3,2015,priv
135,Centro Universitário,Privada,102322,101,3505906,445,273,3.1339733600616455,22.0,0.08058608323335648,,3.284630039599215,4,2015,priv
159,Faculdade,Privada,1044756,101,2604106,4,4,2.0747389793395996,1.0,0.25,,,Curso não reconhecido até 31/12/2015,2015,priv
167,Universidade,Privada,21574,101,3548708,53,51,3.048740863800049,15.0,0.29411765933036804,0.8820575475692749,3.3813315941436213,4,2015,priv
167,Universidade,Privada,92345,101,3548708,123,109,2.4784252643585205,22.0,0.20183485746383667,0.064841628074646,2.789758786622288,3,2015,priv
216,Centro Universitário,Privada,121526,101,3106200,106,62,2.5068414211273193,16.0,0.25806450843811035,0.019501131027936935,2.6044824325471416,3,2015,priv
337,Faculdade,Privada,54460,101,3136702,21,16,1.6667449474334717,,,,2.324448591609649,3,2015,priv
338,Universidade,Privada,114352,101,3106200,17,15,4.050520420074463,,,,3.4042662220014015,4,2015,priv
423,Universidade,Privada,64110,101,4317509,4,4,1.48158860206604,1.0,0.25,,2.3748830192488346,3,2015,priv
430,Centro Universitário,Privada,51878,101,4113700,36,35,2.6703786849975586,7.0,0.20000000298023224,2.2247841358184814,3.4765477630934396,4,2015,priv
449,Universidade,Privada,9318,101,4304606,34,31,2.747288227081299,14.0,0.4516128897666931,0.13076381385326385,2.805369504506822,3,2015,priv
449,Universidade,Privada,123528,101,4304606,17,12,1.4559117555618286,,,,2.1077798332700697,3,2015,priv
472,Universidade,Privada,1179048,101,3301702,28,23,2.377145767211914,4.0,0.17391304671764374,,2.4493510551171225,3,2015,priv
519,Universidade,Privada,10502,101,2927408,92,68,2.6516690254211426,4.0,0.05882352963089943,,2.996937199470983,4,2015,priv
527,Universidade,Privada,38943,101,5208707,4,0,,,,,,SC,2015,priv
528,Universidade,Privada,10862,101,3304557,45,37,3.630326271057129,2.0,0.054054055362939835,,3.989048779362376,5,2015,priv
546,Universidade,Privada,119122,101,3550308,38,27,2.651219129562378,4.0,0.14814814925193787,,2.881538741753397,3,2015,priv
546,Universidade,Privada,119448,101,3550308,50,44,3.0327491760253906,2.0,0.04545454680919647,,3.2170584324835154,4,2015,priv
641,Centro Universitário,Privada,61835,101,4304606,11,11,2.762336015701294,8.0,0.7272727489471436,2.2970407009124756,3.982654190593107,5,2015,priv
849,Faculdade,Privada,95557,101,3106200,25,22,3.7495687007904053,,,,3.663512200388604,4,2015,priv
1032,Centro Universitário,Privada,74430,101,3550308,21,21,2.4818501472473145,1.0,0.0476190485060215,,2.4265483256222242,3,2015,priv
1196,Centro Universitário,Privada,57358,101,4115200,13,13,2.9462366104125977,1.0,0.07692307978868484,,3.521165429844576,4,2015,priv
1257,Faculdade,Privada,5000051,101,4106902,23,13,1.044893741607666,2.0,0.1538461595773697,,1.399872230454609,2,2015,priv
1302,Faculdade,Privada,60588,101,2927408,22,18,0.0,4.0,0.2222222238779068,-22.607955932617188,0.8659435932542565,1,2015,priv
1346,Faculdade,Privada,104410,101,3106200,98,29,2.497654438018799,14.0,0.48275861144065857,-2.20621657371521,1.5767272578517166,2,2015,priv
1365,Centro Universitário,Privada,53411,101,3515152,102,101,2.912013053894043,35.0,0.3465346395969391,0.14179860055446625,3.082994110775478,4,2015,priv
1382,Faculdade,Privada,20484,101,4318705,19,15,2.759284019470215,9.0,0.6000000238418579,0.8852576017379761,3.4442861885936034,4,2015,priv
1429,Faculdade,Privada,98742,101,3304557,27,17,2.3684511184692383,1.0,0.05882352963089943,,2.197388283293399,3,2015,priv
1465,Faculdade,Privada,118688,101,3543402,14,10,3.212327718734741,1.0,0.10000000149011612,,2.6452030754154676,3,2015,priv
1503,Faculdade,Privada,56448,101,4106902,24,19,2.6555111408233643,2.0,0.10526315867900848,,2.924527635699564,3,2015,priv
1827,Faculdade,Privada,48449,101,4215802,33,29,2.394453763961792,6.0,0.2068965584039688,0.8765031099319458,2.947863204496902,4,2015,priv
1854,Faculdade,Privada,20442,101,3550308,8,8,1.0028517246246338,1.0,0.125,,1.9250474614981359,2,2015,priv
1857,Faculdade,Privada,49775,101,3554102,107,78,3.4672398567199707,8.0,0.10256410390138626,,3.0892770705670687,4,2015,priv
1901,Faculdade,Privada,5000220,101,3170206,1,1,,,,,,SC,2015,priv
