area,ies,curso,municipio,Nci,Ncp,enade,N,fracN,idd,cpc,cpcf,ano
6208,575,50478,3106200,98,97,4.822307516109,93.0,0.958762886598,0.311649646993,3.563101457,4,2017
6208,576,38594,3136702,75,65,3.959947139215,55.0,0.846153846154,-0.285243968596,3.12188582,4,2017
6208,577,1151165,2702405,34,34,2.407675593515,31.0,0.911764705882,0.093098237905,2.236591848,3,2017
6208,578,117042,2927408,54,46,3.466397675872,33.0,0.717391304348,-0.533524677683,2.794460833,3,2017
6208,579,19563,2507507,26,26,2.729767691399,19.0,0.730769230769,-0.041437962298,2.87719366,3,2017
6208,579,122934,2507507,33,31,3.644267347341,27.0,0.870967741935,0.733766668078,3.20124373,4,2017
6208,580,21710,2611606,88,87,3.897941386507,84.0,0.965517241379,-0.758097707533,3.074055499,4,2017
6208,580,118092,2604106,51,49,4.217146608411,45.0,0.918367346939,1.574853212012,3.576788928,4,2017
6208,581,45020,4314902,73,67,4.833123173624,57.0,0.850746268657,1.252937915314,3.759963711,4,2017
6208,582,121626,4316907,26,25,3.76478233402,22.0,0.88,1.010181478965,3.467719984,4,2017
6208,583,37265,2304400,62,54,4.488643508656,51.0,0.944444444444,0.857733744768,3.602480379,4,2017
6208,584,107907,5205109,42,41,2.923418404015,38.0,0.926829268293,-0.201349613847,2.748894107,3,2017
6208,585,23960,4205407,45,39,4.742994497442,32.0,0.820512820513,-0.313545661101,3.411040237,4,2017
6208,585,31945,4205407,28,24,4.565481454316,16.0,0.666666666667,-0.128743524748,3.369246346,4,2017
6208,585,35550,4205407,40,33,3.691420060169,26.0,0.787878787879,-0.859510342113,3.077038294,4,2017
6208,586,14352,3304557,126,117,4.605637157798,107.0,0.91452991453,-0.562114617845,3.316971949,4,2017
6208,586,5001281,3302403,10,10,4.304576812463,10.0,1.0,2.704653788636,3.98881245,5,2017
6208,588,1102417,4115804,72,71,2.777393859658,66.0,0.929577464789,-0.080229380702,2.862568131,3,2017
6208,588,1114930,4101408,22,22,3.210449276764,22.0,1.0,0.611358368181,3.260464633,4,2017
6208,588,1116535,4119905,108,107,3.611597365366,103.0,0.96261682243,0.454235354529,3.161068384,4,2017
6208,589,91284,2408003,18,16,3.611463572901,4.0,0.25,-0.334386928227,2.778889472,3,2017
6208,589,1270673,2400802,5,5,2.300517736708,2.0,0.4,6.571317438985,3.419445127,4,2017
6208,593,20137,3304557,120,117,3.747475755831,106.0,0.905982905983,0.118432862043,3.125226576,4,2017
6208,593,92895,3303500,68,60,2.981495480609,40.0,0.666666666667,-0.219598518925,2.864944975,3,2017
6208,596,1103226,3168606,26,24,3.155305707525,15.0,0.625,0.864991243955,2.81458989,3,2017
6208,597,1106042,3170107,63,61,3.74303608033,60.0,0.983606557377,0.109654510178,3.150498752,4,2017
6208,598,18254,3132404,109,105,4.226553821332,103.0,0.980952380952,0.078798216256,3.364221938,4,2017
6208,598,1102590,3131703,66,64,3.323215652654,64.0,1.0,-0.337795464928,2.934663005,3,2017
6208,621,18901,2704302,36,36,2.633130133967,29.0,0.805555555556,0.76504752918,2.573390043,3,2017
6208,627,5000305,3170701,34,34,2.340216526685,30.0,0.882352941176,-0.158902682376,2.73381157,3,2017
6208,634,1102178,4314407,74,65,3.005767878753,57.0,0.876923076923,0.133051632951,2.900047446,3,2017
6208,641,1187363,4304606,25,25,3.254816967547,8.0,0.32,5.265996998879,4.302585288,5,2017
6208,645,104302,4208906,38,33,2.876059246042,14.0,0.424242424242,2.242664351274,2.783623053,3,2017
6208,649,1175029,4128203,13,13,1.874137973092,11.0,0.846153846154,-0.68991093575,1.976851593,3,2017
6208,663,43266,3301009,18,15,1.130452547284,4.0,0.266666666667,-4.346997672035,1.50672741,2,2017
6208,663,43420,3303302,71,66,1.135668263979,19.0,0.287878787879,-2.166791103468,2.204105642,3,2017
6208,663,70600,3106200,44,43,2.12268654735,16.0,0.372093023256,0.097213698992,2.914220364,3,2017
6208,663,72359,3304904,34,33,1.627772493135,16.0,0.484848484848,-0.721544414775,2.79702978,3,2017
6208,663,90099,2927408,24,21,1.220652215465,12.0,0.571428571429,-2.089804764029,2.196246656,3,2017
6208,663,92685,5208707,37,37,1.634786949398,20.0,0.540540540541,0.150841414364,2.571999318,3,2017
6208,663,92689,2611606,101,94,2.188726562974,43.0,0.457446808511,-0.300254294377,2.645129186,3,2017
6208,663,92691,3136702,136,127,2.027182384743,92.0,0.724409448819,-0.08401068302,2.82608909,3,2017
6208,663,1204441,3304904,50,42,1.561959372566,6.0,0.142857142857,,2.224404024,3,2017
6208,664,20738,3205200,25,22,3.688409550949,21.0,0.954545454545,2.355557665563,3.61873737,4,2017
6208,669,47720,1302603,101,93,0.716348797574,69.0,0.741935483871,-0.553920845765,1.499111064,2,2017
6208,670,74857,3509502,71,60,2.205780146322,39.0,0.65,-0.254709953483,2.495639134,3,2017
6208,670,1177739,3523404,37,34,2.623605946456,28.0,0.823529411765,0.846679348404,2.864822117,3,2017
6208,670,1179871,3507605,114,108,2.135931594164,77.0,0.712962962963,0.139265652683,2.451565492,3,2017
6208,672,1119044,3552205,110,108,3.223707035149,76.0,0.703703703704,0.325642169997,3.295511544,4,2017
6208,682,95153,3147006,17,17,1.891421484469,14.0,0.823529411765,-0.342958640146,2.592641197,3,2017
6208,693,1101776,3304557,50,48,3.675792964335,46.0,0.958333333333,-0.266239604464,3.162269184,4,2017
6208,694,122904,5008305,48,46,3.162098942227,45.0,0.978260869565,0.189509103421,2.990704579,4,2017
6208,694,1128349,5002704,64,60,3.778698449321,60.0,1.0,0.329422693049,3.168956879,4,2017
6208,699,1106843,1100049,23,22,2.533119793626,22.0,1.0,0.663853491256,2.353623963,3,2017
6208,707,63604,3548906,72,55,1.759437162298,42.0,0.763636363636,-0.687215059034,2.558448124,3,2017
6208,715,75376,4106902,70,66,2.695109201118,45.0,0.681818181818,-0.043927974807,2.699186589,3,2017
6208,718,1137093,2408003,53,48,2.38189217358,36.0,0.75,0.427635452519,2.669428366,3,2017
6208,718,1204810,2408102,16,16,1.091585039708,13.0,0.8125,-3.374088607861,1.590739739,2,2017
6208,719,51622,5101704,45,40,1.248820441079,32.0,0.8,-0.705712554221,2.127910424,3,2017
6208,736,5000019,3203205,17,17,2.211834847524,11.0,0.647058823529,0.487851587549,2.490097333,3,2017
6208,746,16601,2307304,47,40,1.427109979251,33.0,0.825,-1.426913944331,1.842212049,2,2017
6208,780,113750,5103403,30,22,1.632260859377,18.0,0.818181818182,-1.210064479177,2.255382404,3,2017
6208,781,1117810,5107602,86,61,0.940210675879,49.0,0.803278688525,-0.936663339289,1.921045439,2,2017
6208,792,99583,1501402,70,59,2.811974228491,51.0,0.864406779661,0.461242635347,3.330618284,4,2017
6208,793,102600,3550308,73,66,1.766501943261,27.0,0.409090909091,-0.168373937974,2.180933809,3,2017
6208,793,104920,3550308,28,24,1.52216446867,8.0,0.333333333333,-1.992687609242,2.180879893,3,2017
6208,794,1153376,5108402,7,7,2.79835836133,6.0,0.857142857143,4.053393143254,3.753752043,4,2017
6208,798,1099512,3200607,18,17,2.940630524494,16.0,0.941176470588,1.991824538227,3.025105667,4,2017
6208,802,1156289,3304557,9,7,3.476982353819,5.0,0.714285714286,3.040940832701,4.151745071,5,2017
6208,823,111288,2111300,73,71,2.020576068384,58.0,0.816901408451,-0.069173179413,2.935210247,3,2017
6208,823,1187110,2105302,42,38,2.431208616823,32.0,0.842105263158,0.711064321931,3.075202628,4,2017
6208,852,1107746,3550308,18,17,2.65775167823,13.0,0.764705882353,0.756629315199,2.885435523,3,2017
6208,878,73033,3119401,71,69,2.171257719769,59.0,0.855072463768,-0.134030713953,2.583179729,3,2017
6208,886,1155840,3519071,28,24,1.236313603948,18.0,0.75,-1.065430267483,1.720346507,2,2017
6208,891,1117979,3106200,26,23,1.775791137498,18.0,0.782608695652,-0.26080491459,2.173544622,3,2017
6208,926,89368,5002704,45,44,1.645310787725,31.0,0.704545454545,-0.40284301157,2.396567407,3,2017
6208,952,112746,3548500,34,33,2.551115032727,26.0,0.787878787879,0.251799626561,3.194089224,4,2017
6208,991,5000180,3304557,39,36,1.58462088315,25.0,0.694444444444,-1.522811810797,2.301650369,3,2017
6208,1027,69754,3301009,24,23,3.386564833831,21.0,0.913043478261,-0.376358386265,3.159997463,4,2017
6208,1030,1110760,3304557,103,99,2.759390385827,83.0,0.838383838384,-0.305788336351,2.70005916,3,2017
6208,1032,1110420,3527207,87,80,1.488713633998,55.0,0.6875,-0.47724682926,2.020171017,3,2017
6208,1032,1111524,3509502,54,50,1.65614145944,35.0,0.7,-0.444937467824,2.14240426,3,2017
6208,1032,1171023,3501608,45,40,1.676986451995,28.0,0.7,-1.087761789486,2.12583555,3,2017
6208,1036,89267,3122306,90,36,2.317546590439,29.0,0.805555555556,-0.186472861566,1.75393146,2,2017
6208,1036,150033,3147907,74,71,1.056565834437,48.0,0.676056338028,-1.097196725787,1.654847082,2,2017
6208,1038,1155130,5008305,52,38,1.968204383964,24.0,0.631578947368,-0.31365379792,2.766239984,3,2017
6208,1041,51061,4311403,33,33,3.458893240694,12.0,0.363636363636,4.227914426665,4.109982227,5,2017
6208,1042,1139306,4106902,60,51,2.080838059014,43.0,0.843137254902,-0.793784077572,2.509781403,3,2017
6208,1043,97014,3503307,45,41,3.881008227529,32.0,0.780487804878,2.249853281912,3.524393698,4,2017
6208,1045,111116,3526704,19,16,1.706363966828,11.0,0.6875,-0.006162796433,2.06239378,3,2017
6208,1046,1155131,3549805,18,10,2.281812155071,6.0,0.6,1.151529324457,3.109539091,4,2017
6208,1049,18218,1302603,75,41,1.506456039459,26.0,0.634146341463,-0.457715081364,2.528757784,3,2017
6208,1058,90325,2927408,44,29,1.342062483578,18.0,0.620689655172,-0.198396229699,2.399329922,3,2017
6208,1070,5000338,3170404,28,19,0.997408322322,16.0,0.842105263158,-1.320684561232,2.625683351,3,2017
6208,1077,116510,2611606,140,120,1.186363771678,89.0,0.741666666667,-0.638341076344,2.105463523,3,2017
6208,1081,82989,3304201,43,43,2.323905098848,32.0,0.744186046512,-0.11714736232,2.274421703,3,2017
6208,1081,1075099,3304201,9,7,2.550551764326,6.0,0.857142857143,0.729361735831,2.593496631,3,2017
6208,1128,79241,3133808,100,91,1.562770410208,72.0,0.791208791209,-0.656105989051,1.793562097,2,2017
6208,1129,120414,3549805,40,38,1.521901291817,16.0,0.421052631579,-1.68023396536,2.06497552,3,2017
6208,1131,105972,2211001,67,54,1.947314563939,40.0,0.740740740741,0.081151681894,2.349698723,3,2017
6208,1141,1163675,3304557,5,4,0.395825351224,1.0,0.25,,2.101963691,3,2017
6208,1141,1170620,3304557,19,14,0.631990913742,8.0,0.571428571429,-1.955572837762,2.422774177,3,2017
6208,1149,1156285,3545209,14,13,2.328803459932,10.0,0.769230769231,0.163556201708,3.179503326,4,2017
6208,1151,20616,2800308,49,47,1.867886901713,20.0,0.425531914894,-1.7795971279,2.750550026,3,2017
6208,1153,66487,3301009,24,22,3.092186041936,16.0,0.727272727273,1.907347902147,2.89569456,3,2017
6208,1153,85160,3303302,125,100,1.354491238725,63.0,0.63,-0.977362995016,1.615772949,2,2017
6208,1153,1160515,3304557,55,51,1.401558225969,38.0,0.745098039216,-0.932503359034,1.77932452,2,2017
6208,1153,1166699,3304557,81,67,0.9045124652,33.0,0.492537313433,-2.069008632406,1.377689272,2,2017
6208,1153,1193422,3304557,31,26,2.114665815408,14.0,0.538461538462,0.703326441791,2.18828147,3,2017
6208,1153,1193456,3303401,31,31,2.25090121948,19.0,0.612903225806,1.147407672394,2.258882813,3,2017
6208,1153,1204501,3304557,41,40,2.023271625979,26.0,0.65,-1.733972093843,1.512653475,2,2017
6208,1153,1324164,3304557,27,0,,,,,,SC,2017
6208,1170,50956,2905701,48,47,1.432026637627,13.0,0.276595744681,-1.385355214904,2.665787148,3,2017
6208,1185,49081,2927408,55,47,2.317266519893,30.0,0.63829787234,0.807308378485,3.023020227,4,2017
6208,1187,106438,3510500,20,19,1.330013883338,12.0,0.631578947368,-1.621657020524,2.364764097,3,2017
6208,1189,103516,4209300,57,54,1.679491121055,23.0,0.425925925926,0.133006327074,2.317646981,3,2017
6208,1202,91047,3118304,54,53,1.411585692883,35.0,0.660377358491,-0.651059690167,2.043847675,3,2017
6208,1219,1161337,3522307,17,17,1.609468538365,6.0,0.352941176471,-2.171746251666,1.439076254,2,2017
6208,1244,1155464,3205309,16,15,3.530350202842,12.0,0.8,3.066930077973,3.601916422,4,2017
6208,1255,19852,2611606,193,158,2.024207653721,112.0,0.708860759494,-0.95640574477,2.881948517,3,2017
6208,1258,50804,4104808,4,2,4.185943128036,2.0,1.0,8.373758272742,3.612643329,4,2017
6208,1270,99650,3543402,49,38,0.733868212228,37.0,0.973684210526,-2.898218939933,1.380940689,2,2017
6208,1273,116693,3509601,136,105,1.080809675645,49.0,0.466666666667,-0.703311233103,1.578481833,2,2017
6208,1317,1115405,3504503,18,16,1.62458475926,12.0,0.75,-0.400208567236,2.443950891,3,2017
6208,1351,74440,4209102,47,35,2.926522588887,12.0,0.342857142857,3.5780854146,3.937780499,4,2017
6208,1359,5000193,3203908,14,14,3.628552341587,13.0,0.928571428571,4.300464290778,3.873803413,4,2017
6208,1386,1099029,3509502,15,12,2.935832166224,7.0,0.583333333333,2.029548337366,2.414797422,3,2017
6208,1396,1138833,4108304,12,12,2.706716617716,7.0,0.583333333333,2.277803212113,3.266200472,4,2017
6208,1409,118694,3205002,10,7,3.817481354141,3.0,0.428571428571,5.243173546885,4.144832687,5,2017
6208,1410,49075,2927408,145,133,1.659117964842,88.0,0.661654135338,-0.213450656654,2.6964402,3,2017
6208,1412,36374,3525904,88,62,1.16376544758,29.0,0.467741935484,-0.877512856449,1.85993703,2,2017
6208,1418,1258750,3502804,16,15,2.328541812976,10.0,0.666666666667,0.279639359202,3.104827882,4,2017
6208,1422,107008,1302603,92,71,1.835790954579,57.0,0.802816901408,0.024209322081,2.778119152,3,2017
6208,1423,1157257,1501402,6,4,2.203082994069,3.0,0.75,-1.781043465832,2.508344105,3,2017
6208,1427,1059809,4305108,22,21,3.211412395282,11.0,0.52380952381,2.968662145327,3.149978557,4,2017
6208,1430,1155168,4115200,15,15,2.843436714953,7.0,0.466666666667,2.146460582569,3.116138078,4,2017
6208,1437,107684,3543907,43,42,2.307083376149,24.0,0.571428571429,0.116819960461,2.640923707,3,2017
6208,1438,96112,3509502,46,43,3.533424569218,37.0,0.860465116279,0.929228282185,3.229533645,4,2017
6208,1444,110652,3526902,34,29,2.243580012455,24.0,0.827586206897,-0.369135035382,1.97962761,3,2017
6208,1445,25390,3548807,174,171,4.256619265291,146.0,0.853801169591,0.162482491646,3.045121988,4,2017
6208,1455,107050,2900702,62,53,1.371747622252,41.0,0.77358490566,-0.920734298876,2.409407502,3,2017
6208,1465,69057,3543402,121,97,1.707063990692,38.0,0.39175257732,-0.016324771057,1.879806326,2,2017
6208,1472,109412,4207502,13,11,0.355902083046,8.0,0.727272727273,-2.827226364002,1.730052109,2,2017
6208,1478,1101239,3548708,44,31,1.328145508364,19.0,0.612903225806,-0.980996931387,1.739143376,2,2017
6208,1484,1115949,3106200,78,73,3.53301092342,69.0,0.945205479452,0.014095382087,3.241488074,4,2017
6208,1490,88464,3524709,30,30,3.018550909498,19.0,0.633333333333,1.539342139365,3.079042835,4,2017
6208,1492,66445,3170206,4,4,2.240713062563,1.0,0.25,,2.675212886,3,2017
6208,1493,1169523,5208707,4,3,4.171550671033,2.0,0.666666666667,8.843812148695,3.093103293,4,2017
6208,1494,1117591,3205309,47,37,2.724169208178,22.0,0.594594594595,1.616246703431,3.199622439,4,2017
6208,1502,120032,3525904,14,7,1.95969249339,2.0,0.285714285714,-6.511219952472,1.368525662,2,2017
6208,1510,1204227,4216602,8,8,2.760792989719,4.0,0.5,-0.087757854439,2.593723112,3,2017
6208,1521,1138815,1501402,35,34,1.415065904319,27.0,0.794117647059,-1.296823747419,2.446999991,3,2017
6208,1536,1151279,4127106,30,30,2.448768710742,23.0,0.766666666667,0.495306722344,2.003440384,3,2017
6208,1542,87882,3303500,33,32,2.07459787786,22.0,0.6875,-0.087653008967,2.482763548,3,2017
6208,1542,1114145,3300308,39,35,1.657002240789,27.0,0.771428571429,-1.911657217139,2.206361375,3,2017
6208,1556,1165804,2304400,24,21,2.790561983925,15.0,0.714285714286,-0.082785177663,2.918204194,3,2017
6208,1561,1107909,3552205,21,15,3.549907737198,10.0,0.666666666667,3.613661540011,3.522010659,4,2017
6208,1575,1121193,3104007,51,42,1.775928572062,21.0,0.5,-0.167495514799,2.301961021,3,2017
6208,1586,109539,3152501,39,38,2.151985600093,33.0,0.868421052632,-0.238065131925,1.997350699,3,2017
6208,1598,117910,3170206,35,23,1.833457994134,10.0,0.434782608696,-1.695753316475,2.529473728,3,2017
6208,1632,1049445,4113700,7,7,2.620736261834,6.0,0.857142857143,2.056762589235,3.053019044,4,2017
6208,1643,1152643,2910800,14,13,2.357786298249,13.0,1.0,0.889250352809,2.750707959,3,2017
6208,1660,117635,5300108,31,26,1.839671897155,14.0,0.538461538462,1.503140727876,2.908575913,3,2017
6208,1675,1163983,2607901,15,14,1.201614331818,6.0,0.428571428571,-3.714650124602,0.991275457,2,2017
6208,1682,67595,3302403,55,43,2.640350602875,28.0,0.651162790698,0.608232387292,2.293101774,3,2017
6208,1721,123375,3171303,9,9,1.448917045008,9.0,1.0,-3.549381634239,2.228948144,3,2017
6208,1736,1188438,3303302,56,54,2.640321802127,46.0,0.851851851852,-0.097086202615,2.653462461,3,2017
6208,1742,116284,3550308,50,39,1.306196293509,22.0,0.564102564103,-0.333174892819,2.405172366,3,2017
6208,1758,1104882,2933307,44,41,2.542500345036,38.0,0.926829268293,0.511346430748,2.553786256,3,2017
6208,1759,1112702,4106902,51,44,1.787512334217,34.0,0.772727272727,-0.923955155003,1.924292102,2,2017
6208,1762,1043767,3550308,16,7,1.164015230715,5.0,0.714285714286,-2.52372826249,1.79099561,2,2017
6208,1767,83376,5107958,46,42,1.033109769816,30.0,0.714285714286,-0.359587670243,2.069812909,3,2017
6208,1772,117020,2304400,95,79,1.791807805265,69.0,0.873417721519,-0.303682510563,2.526609617,3,2017
6208,1774,1177369,4119905,30,28,1.670197687825,14.0,0.5,-1.274432793815,2.518458334,3,2017
6208,1777,104518,4206504,48,35,2.2422683388,17.0,0.485714285714,0.426465121045,2.624322012,3,2017
6208,1780,74249,4309605,30,30,1.881483774377,18.0,0.6,-0.22562780753,2.327744456,3,2017
6208,1790,105903,2931350,10,10,2.135917959476,10.0,1.0,0.235612073255,2.206441121,3,2017
6208,1805,1177048,2607901,60,55,1.58397309621,35.0,0.636363636364,-0.274788848162,2.681467362,3,2017
6208,1808,121880,3201308,45,44,4.276389172032,34.0,0.772727272727,1.369754610877,3.102805166,4,2017
6208,1810,1147844,3550308,50,41,2.678430498054,38.0,0.926829268293,-0.916734601438,2.364347519,3,2017
6208,1817,59828,4106902,20,18,2.278694933571,10.0,0.555555555556,0.334438347107,2.715194085,3,2017
6208,1818,59827,3106200,95,77,1.661942487254,44.0,0.571428571429,-0.019672257605,2.471588707,3,2017
6208,1834,1050867,3500709,58,58,1.332256793849,27.0,0.465517241379,-0.749528534606,2.028454802,3,2017
6208,1843,1125154,3111200,16,16,1.284620887573,14.0,0.875,-2.824115444623,1.396308468,2,2017
6208,1869,102756,3132404,132,88,2.111968316779,72.0,0.818181818182,0.016848002556,2.920177578,3,2017
6208,1878,64112,3548708,223,214,3.381844466909,113.0,0.528037383178,-0.60368198314,2.895171716,3,2017
6208,1879,95183,4101804,80,65,1.976744901038,43.0,0.661538461538,-0.048731218994,2.755328646,3,2017
6208,1885,116618,2111300,32,29,2.727660684705,27.0,0.931034482759,0.969904916033,2.99766511,4,2017
6208,1892,5000304,3518800,210,169,1.111779977654,72.0,0.426035502959,-0.29743927932,2.646594903,3,2017
6208,1918,1154874,4203956,61,58,1.851889881406,29.0,0.5,-0.168111629011,2.354531842,3,2017
6208,1919,90717,3143302,73,53,1.317771891189,43.0,0.811320754717,-1.476042175006,1.587554901,2,2017
6208,1949,1076374,3536505,59,55,1.465268689253,23.0,0.418181818182,-0.19319649556,1.66431583,2,2017
6208,1961,67161,3301009,31,24,2.25281855422,14.0,0.583333333333,0.336222214787,2.271385007,3,2017
6208,1965,1121276,2704302,8,2,1.192848264726,,,,2.428699478,3,2017
6208,1967,1129511,2103000,40,38,1.327791736333,35.0,0.921052631579,-0.093499557449,2.036262917,3,2017
6208,1970,117905,3201209,15,13,3.275583746725,11.0,0.846153846154,1.076580351717,3.26264567,4,2017
6208,2005,88486,5107909,14,14,3.557241631843,13.0,0.928571428571,3.104922847905,3.386032414,4,2017
6208,2042,116812,2704302,40,29,1.082800725846,14.0,0.48275862069,-0.007213444524,2.380149443,3,2017
6208,2076,117537,2927408,5,5,1.198447279604,4.0,0.8,-3.838390873543,1.785802935,2,2017
6208,2123,1078938,3520509,81,75,2.230804637414,33.0,0.44,0.255266490332,2.636204925,3,2017
6208,2183,64500,3547809,114,108,1.969287908118,64.0,0.592592592593,-0.348175977139,2.180437641,3,2017
6208,2191,1117478,4314407,8,7,3.760023568256,6.0,0.857142857143,6.242435414517,3.856206382,4,2017
6208,2194,5000330,4315602,38,34,1.62067913649,27.0,0.794117647059,-0.272257429754,2.227722175,3,2017
6208,2220,1154194,3136702,22,18,1.670896126507,14.0,0.777777777778,-2.051487116887,2.138873634,3,2017
6208,2240,1162232,2304400,65,64,1.259843666758,40.0,0.625,-0.556135592031,1.762710169,2,2017
6208,2241,1161443,3136702,13,13,2.447842489745,11.0,0.846153846154,2.578039718366,2.353037323,3,2017
6208,2270,1102542,3125101,23,23,2.006598075133,15.0,0.652173913043,0.042968327712,2.449568114,3,2017
6208,2271,59740,3131307,27,20,2.636626121992,16.0,0.8,0.732277648904,3.256746134,4,2017
6208,2279,1120061,3509502,47,46,2.201265145852,33.0,0.717391304348,0.155823135996,2.585438478,3,2017
6208,2334,90699,3304524,83,73,1.806222856682,42.0,0.575342465753,-0.179108577678,2.188105642,3,2017
6208,2365,5000251,1721000,42,35,2.440309007358,30.0,0.857142857143,0.852467339403,2.908928258,3,2017
6208,2408,5000167,3548500,50,34,1.652310281258,21.0,0.617647058824,-1.421466515657,1.457712622,2,2017
6208,2423,100644,3143302,27,19,2.425095767042,16.0,0.842105263158,1.916822302553,2.934840874,3,2017
6208,2437,1069345,2931350,19,19,1.8839860514639999,16.0,0.842105263158,-0.726527276138,2.536109141,3,2017
6208,2460,121473,2408102,29,26,1.128142032772,16.0,0.615384615385,-2.235665516976,1.955100832,3,2017
6208,2477,1070995,3140001,51,49,1.453065519867,35.0,0.714285714286,0.217569090397,2.009559009,3,2017
6208,2494,5000504,3538006,18,17,2.336277215406,11.0,0.647058823529,0.919816437958,2.498394744,3,2017
6208,2499,72119,2919207,36,36,1.433593394102,17.0,0.472222222222,-1.400130878555,1.567340001,2,2017
6208,2564,79570,2504009,55,53,2.688370374557,50.0,0.943396226415,-0.249775278535,2.636301041,3,2017
6208,2564,1106578,2516300,34,33,2.310023445246,31.0,0.939393939394,-0.087620624903,2.658514855,3,2017
6208,2571,119054,3302205,38,36,2.23161351928,28.0,0.777777777778,0.166733434648,2.987143842,4,2017
6208,2620,1048400,4101002,20,17,1.128986640049,16.0,0.941176470588,-1.284492094551,1.45192923,2,2017
6208,2624,1186241,4109609,7,7,2.366410138636,1.0,0.142857142857,,2.186116877,3,2017
6208,2755,1046462,4202909,27,24,1.926777579727,12.0,0.5,0.14006964746,2.537684045,3,2017
6208,2763,107028,3162104,6,6,1.564489028726,5.0,0.833333333333,-1.251699499706,2.363287338,3,2017
6208,2766,117519,4204202,68,63,1.805702334736,36.0,0.571428571429,-0.01556229068,2.497786078,3,2017
6208,2774,1202247,3506102,31,30,2.179006173062,23.0,0.766666666667,1.102685810768,3.006480996,4,2017
6208,2791,79554,5107040,31,13,1.457899397084,9.0,0.692307692308,-2.286318453316,1.929357283,2,2017
6208,2835,1136511,2611606,31,28,1.812965329006,14.0,0.5,-0.564226485812,2.451282215,3,2017
6208,3149,114884,3122306,46,20,2.327959429402,18.0,0.9,0.805426891924,2.903539596,3,2017
6208,3172,1299203,1302603,14,14,2.508675443933,13.0,0.928571428571,0.139629735287,2.85749912,3,2017
6208,3189,1110412,3105103,46,42,2.46921066805,41.0,0.97619047619,0.702072503244,2.728518565,3,2017
6208,3189,1137741,3118007,74,66,2.974379105106,62.0,0.939393939394,0.085754485462,2.822208763,3,2017
6208,3189,5000576,3127701,67,58,2.921168019413,56.0,0.965517241379,0.100445615108,2.382120449,3,2017
6208,3294,1283796,3518800,23,21,1.135299207303,4.0,0.190476190476,,2.334333882,3,2017
6208,3319,1133256,5205109,68,66,2.112439979424,28.0,0.424242424242,-0.061871036554,2.224980231,3,2017
6208,3333,119339,4305108,32,28,2.580590937832,10.0,0.357142857143,1.489579557362,2.965549175,4,2017
6208,3339,1159061,4308904,23,23,1.621153566365,16.0,0.695652173913,-1.208894038036,2.489257562,3,2017
6208,3368,63336,3170701,28,28,1.987585797029,26.0,0.928571428571,-0.162867933083,2.826712215,3,2017
6208,3368,1185335,3170701,18,17,2.438789018114,10.0,0.588235294118,-1.301200350819,2.745907072,3,2017
6208,3371,5000342,3148004,45,42,3.069197735448,36.0,0.857142857143,0.998375157387,3.06392181,4,2017
6208,3372,112412,3138203,33,32,2.139762992544,27.0,0.84375,0.581404305764,2.255285651,3,2017
6208,3427,120589,2803500,18,18,0.833654695671,14.0,0.777777777778,-1.069432002397,1.963781939,3,2017
6208,3456,88954,3509502,12,6,1.31927683092,5.0,0.833333333333,-1.670421145588,1.579437792,2,2017
6208,3529,98552,3529005,43,42,2.611930132932,27.0,0.642857142857,0.593352079924,2.656103552,3,2017
6208,3602,1160214,4106902,5,5,2.870720419556,4.0,0.8,3.446144257154,3.601024157,4,2017
6208,3603,100876,3518800,40,29,1.548478384007,21.0,0.724137931034,-0.642560870989,2.225355257,3,2017
6208,3609,19737,2919207,12,7,1.138936801755,2.0,0.285714285714,-2.508656873232,1.440200427,2,2017
6208,3641,115894,3505500,140,86,1.955018103226,66.0,0.767441860465,0.081296254073,2.399786965,3,2017
6208,3648,1135692,5103403,12,11,1.128035910547,8.0,0.727272727273,-2.333758862784,1.541615959,2,2017
6208,3758,104188,4205407,9,6,3.183618901203,3.0,0.5,6.163401125829,4.339855283,5,2017
6208,3840,1187510,4209300,10,10,2.107052894854,8.0,0.8,1.582259922578,3.69007091,4,2017
6208,3875,83242,3128709,29,29,2.039090555761,27.0,0.931034482759,0.008874044477,2.185516931,3,2017
6208,3921,91091,2919553,31,30,1.909945818709,25.0,0.833333333333,-0.503422012999,1.931765759,2,2017
6208,3936,1069142,3526902,31,14,2.145635643901,8.0,0.571428571429,0.522086766196,2.270540406,3,2017
6208,3955,83606,3115300,19,17,3.161342208129,13.0,0.764705882353,2.605720964925,3.17703262,4,2017
6208,3974,1156222,5218805,59,47,1.162518347661,32.0,0.68085106383,-0.803480679365,2.092302616,3,2017
6208,3983,86414,3126109,38,31,2.159277810315,22.0,0.709677419355,0.505936102947,2.533323817,3,2017
6208,3984,85584,2918407,24,21,3.480979533163,18.0,0.857142857143,1.128127689025,3.101416374,4,2017
6208,4010,91290,4314902,29,27,2.006843496468,20.0,0.740740740741,-1.190542529191,1.812871157,2,2017
6208,4017,97029,3525904,100,92,1.818508289891,56.0,0.608695652174,-0.062017102866,2.503253965,3,2017
6208,4045,1075751,4106902,8,5,2.025627263441,2.0,0.4,0.884145008434,3.297489048,4,2017
6208,4096,1107969,4314902,8,8,2.626906182905,4.0,0.5,4.123489370743,2.804166719,3,2017
6208,4097,1153401,4302105,1,0,,,,,,SC,2017
